ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run2,297.1,7.43,6,4,4974.482758620689,4772.68532947617,763,11,6032,2096,2180,60,0,40,4,0.794,0.84,606,12,355
Gen_Data_100_0.7_2_Run2,314.14,7.85,8,0,1071.0097324287235,4764.861387575042,870,0,6152,2014,2321,60,0,40,0,7.661,3.07,665,13,316
Gen_Data_100_0.7_3_Run2,315.05,7.88,13,3,4028.873480161362,5158.54763588806,588,0,6237,2066,2292,60,0,40,3,5.994,2.26,616,14,378
Gen_Data_100_0.7_4_Run2,336.73,8.42,10,4,5015.684221553751,4824.28883047949,493,15,5808,1948,2177,60,0,40,4,8.102,2.29,752,11,200
Gen_Data_100_0.7_5_Run2,335.27,8.38,14,2,3047.519602157743,5085.71145097207,444,3,6038,2161,2546,60,0,40,2,8.488,3.85,596,6,255
Gen_Data_100_0.7_6_Run2,296.26,7.41,12,3,4045.0407496255234,4979.141209642159,595,0,6073,2151,2474,60,0,40,3,10.304,3.23,583,7,243
Gen_Data_100_0.7_7_Run2,320.9,8.02,13,4,5107.320414967399,4627.115821263712,708,18,5824,2088,2660,60,0,40,4,13.898,5.72,465,12,329
Gen_Data_100_0.7_8_Run2,364.77,9.12,8,4,4971.692307692308,4568.217059336559,862,0,5928,1868,1944,60,0,40,4,1.667,0.76,563,15,450
Gen_Data_100_0.7_9_Run2,348.39,8.71,13,4,5014.752829782972,5020.9402373251905,659,0,6179,2215,2469,60,0,40,4,7.659,2.54,496,15,407
Gen_Data_100_0.7_10_Run2,280.96,7.02,14,1,2014.6516062566327,5033.609874050627,505,0,6049,1879,2003,60,0,40,1,4.676,1.24,464,10,306
