ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,35644.50566164403,30
Gen_Data_500_2,30542.869860154715,25
Gen_Data_500_3,36502.17439293103,31
Gen_Data_500_4,25375.86008886152,20
Gen_Data_500_5,23514.87705691336,18
Gen_Data_500_6,29635.347920776458,24
Gen_Data_500_7,29613.408081266054,24
Gen_Data_500_8,30433.934371167656,25
Gen_Data_500_9,44570.75716905559,39
Gen_Data_500_10,23600.338695008577,18
