ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,14715.76264310099,9
Gen_Data_500_2,14733.072921692523,9
Gen_Data_500_3,7555.727986052396,2
Gen_Data_500_4,17593.693253158286,12
Gen_Data_500_5,18716.914511777846,13
Gen_Data_500_6,27536.024108638445,22
Gen_Data_500_7,19365.007476634994,14
Gen_Data_500_8,14520.38298952132,9
Gen_Data_500_9,25540.42689031082,20
Gen_Data_500_10,17665.05827870018,12
