ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_1,1154.984,28.418,10.6,15.6,16586.337565425016,4424.041939740421,208.4,3.0,5061.8,1968.2,2612.2,60.0,1.0,40.0,14.6,18.6204
Gen_Data_100_2,1019.268,25.113999999999997,15.6,14.0,15027.557931882568,4366.097790529796,253.8,6.4,5057.0,1900.4,2566.4,60.0,0.0,40.0,14.0,19.0744
Gen_Data_100_3,1256.038,30.977999999999998,11.8,14.6,15664.170396547148,4385.397303176472,174.2,18.2,4993.4,1987.8,3016.4,60.0,2.0,40.0,12.6,26.172199999999997
Gen_Data_100_4,1049.822,25.818,12.0,14.0,14961.565553063589,4438.217994986939,67.0,0.0,4939.0,1843.0,2349.0,60.0,2.0,40.0,12.0,16.802
Gen_Data_100_5,1217.0240000000001,29.98,15.6,12.4,13434.868711041883,4350.505746915694,292.6,31.2,5088.2,1869.6,2540.8,60.0,0.0,40.0,12.4,18.9142
Gen_Data_100_6,1093.9460000000001,26.870000000000005,5.4,21.8,22621.419917698462,4320.768964375285,251.0,8.6,4968.6,1570.4,1755.8,60.0,0.0,40.0,21.8,7.0176
Gen_Data_100_7,1065.308,26.208,11.6,17.4,18303.20523054985,4614.4229530035755,106.0,15.6,5139.8,1861.2,2215.8,60.0,2.0,40.0,15.4,10.186000000000002
Gen_Data_100_8,1056.848,25.98,13.6,13.8,14782.234298999416,4296.800559184247,227.8,58.2,4958.4,1785.6,2256.6,60.0,0.0,40.0,13.8,13.3138
Gen_Data_100_9,1204.044,29.616000000000003,8.8,15.6,16497.72396948911,4333.2973276916355,237.4,2.8,4993.6,1679.0,1877.4,60.0,0.0,40.0,15.6,8.6996
Gen_Data_100_10,1266.5520000000001,31.224,8.6,14.6,15559.281336791624,4243.521752664815,199.2,16.6,4874.2,1935.4,2361.6,60.0,1.0,40.0,13.6,13.249599999999997
