ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_20_1,36.93,4.52,0,2,2217.718034945376,1153.0098448937767,109,14,1355,593,554,20,1,8,1,14.805
Gen_Data_20_2,26.07,3.14,1,2,2194.5767195767194,1180.9112864894016,283,12,1557,497,423,20,0,8,2,5.714
Gen_Data_20_3,34.43,4.18,0,3,3175.595238095238,1079.1093282233014,215,12,1380,419,286,20,1,8,2,0.0
Gen_Data_20_4,26.9,3.27,0,2,2212.1282729367404,1093.931496210687,114,14,1298,515,450,20,1,8,1,8.889
Gen_Data_20_5,29.26,3.53,0,3,3172.7522281639926,1236.110660994745,255,6,1578,426,318,20,1,8,2,0.0
Gen_Data_20_6,27.91,3.4,1,2,2230.6944156472455,1183.1638739837829,216,32,1490,473,488,20,0,8,2,11.429
Gen_Data_20_7,24.98,3.05,0,4,4182.941176470588,972.8873249671034,372,2,1424,392,330,20,2,8,2,3.333
Gen_Data_20_8,39.05,4.79,1,2,2183.986013986014,1331.9679908328894,199,6,1626,490,364,20,1,8,1,0.0
Gen_Data_20_9,16.95,2.03,1,4,4161.764705882353,915.7212783020746,305,4,1301,449,278,20,1,8,3,0.0
Gen_Data_20_10,29.13,3.55,0,3,3176.4236111111113,968.4590382098531,254,2,1670,404,304,20,1,8,2,3.333
