ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,3047.535310179166,0
Gen_Data_300_2,4034.856295055575,1
Gen_Data_300_3,6083.236373166896,3
Gen_Data_300_4,3991.111111110891,1
Gen_Data_300_5,3029.159952058166,0
Gen_Data_300_6,3089.571647623008,0
Gen_Data_300_7,3038.5887847826452,0
Gen_Data_300_8,3990.0000000005675,1
Gen_Data_300_9,3044.1236093815387,0
Gen_Data_300_10,2999.999999999971,0
