ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,8779.73,60.09,17,20,23087.251216042092,11515.009122566538,1142,92,14057,8048,6468,300,0,120,20,11.013
Gen_Data_300_2,8941.67,60.09,11,20,23185.01788971115,11780.139680445935,989,177,14173,9153,7997,300,0,120,20,17.683
Gen_Data_300_3,8820.3,60.1,14,25,28100.239959527345,11663.51759906209,949,110,14000,8405,7519,300,0,120,25,18.359
Gen_Data_300_4,8475.0,60.08,15,18,21171.851598224348,11157.071018732633,1645,81,14222,8220,7233,300,0,120,18,15.53
Gen_Data_300_5,9074.5,60.09,8,31,33916.451843501556,11126.660880036678,1589,121,14072,8308,6519,300,0,120,31,11.34
Gen_Data_300_6,8899.37,60.1,11,20,23182.141366283257,11378.592709667444,1179,187,13966,8325,6845,300,0,120,20,14.007
Gen_Data_300_7,8906.01,60.09,12,36,38952.67865118314,11707.394884797288,983,155,14032,8568,7247,300,0,120,36,13.462
Gen_Data_300_8,8855.61,60.1,12,33,36031.44022746166,11606.546352573341,987,77,13948,9259,8216,300,0,120,33,18.498
Gen_Data_300_9,8687.46,60.07,21,18,21168.09627346938,11221.410928419758,1400,84,14063,9611,7879,300,0,120,18,19.016
Gen_Data_300_10,8621.6,60.09,16,25,27973.173038197474,11567.325329961459,1268,112,14218,8302,6606,300,0,120,25,10.689
