BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_0.7_1,1200.9099999999999,0.0,0.0,0.0,2999.9999999999854,15394.514520519479,197.0,0.0,17103.0,5826.0,5826.0,180.0,0.0,120.0,0.0,0.0
Gen_Data_300_0.7_2,1200.8966666666668,0.0,0.0,0.0,3009.494868635298,15962.070480500004,249.33333333333334,0.0,17733.666666666668,6920.0,6977.666666666667,180.0,0.0,120.0,0.0,1.2630000000000001
Gen_Data_300_0.7_3,1201.14,0.0,0.0,0.0,3010.3294863871265,15545.421475112487,213.66666666666666,0.0,17283.666666666668,6806.0,6865.666666666667,180.0,0.0,120.0,0.0,1.1643333333333332
Gen_Data_300_0.7_4,1200.9499999999998,0.0,0.0,0.0,3006.70071729255,15167.951892704523,189.33333333333334,0.0,16881.666666666668,6297.0,6331.333333333333,180.0,0.0,120.0,0.0,1.0143333333333333
Gen_Data_300_0.7_5,1201.0966666666666,0.0,0.0,0.0,3006.1525119997627,15665.754561961294,246.66666666666666,0.0,17426.333333333332,6503.0,6535.0,180.0,0.0,120.0,0.0,0.9036666666666666
Gen_Data_300_0.7_6,1200.7733333333333,0.0,0.0,1.0,3989.9999999990446,15698.409386968104,256.0,0.0,17470.0,6255.0,6204.0,180.0,1.0,120.0,0.0,0.0
Gen_Data_300_0.7_7,1201.006666666667,0.0,0.0,0.0,3030.296335363291,15812.433633548702,221.0,0.0,17563.0,7008.0,7165.333333333333,180.0,0.0,120.0,0.0,2.580666666666667
Gen_Data_300_0.7_8,1201.1566666666668,0.0,0.0,0.0,3028.3390631350126,15781.56027055317,151.66666666666666,0.3333333333333333,17459.666666666668,7495.0,7639.0,180.0,0.0,120.0,0.0,3.2823333333333333
Gen_Data_300_0.7_9,1200.7366666666667,0.0,0.0,0.0,3005.015194532663,15793.010949529576,205.33333333333334,0.0,17526.0,6723.0,6746.666666666667,180.0,0.0,120.0,0.0,0.5706666666666668
Gen_Data_300_0.7_10,1201.27,0.0,0.0,0.0,3026.9972375935467,15647.037757197722,189.66666666666666,0.0,17371.333333333332,6553.0,6688.0,180.0,0.0,120.0,0.0,1.859
