ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,6829.02,56.91,19,18,21181.985952735373,12217.070536077095,1973,213,15625,8245,7403,300,0,120,18,16.437
Gen_Data_300_2,6898.15,57.48,21,16,19213.033652284877,12176.773793010518,2103,227,15718,8553,7214,300,0,120,16,15.859
Gen_Data_300_3,6919.71,57.66,11,16,19159.69788020859,12650.959848243947,1562,92,15649,8823,7678,300,0,120,16,17.883
Gen_Data_300_4,6822.21,56.85,19,22,25124.802790647012,12762.441680546712,1413,36,15590,7962,6931,300,0,120,22,14.393
Gen_Data_300_5,7069.68,58.91,21,11,14330.164174922811,12442.651816753469,1721,74,15626,8396,7749,300,0,120,11,18.991
Gen_Data_300_6,7092.84,59.11,25,10,13430.294555345574,12803.91910966022,1516,221,15786,9104,9041,300,0,120,10,21.227
Gen_Data_300_7,7065.7,58.88,25,11,14203.992289047535,12648.512810113813,1595,152,15715,8678,7228,300,0,120,11,13.128
Gen_Data_300_8,6972.76,58.11,23,21,24225.00582797865,12849.353076449388,1583,71,15842,9151,8378,300,2,120,19,19.712
Gen_Data_300_9,6912.73,57.61,25,20,23221.97026387795,12117.00194559281,2040,105,15588,8946,7659,300,0,120,20,18.457
Gen_Data_300_10,7053.94,58.78,24,13,16231.450761298924,13075.884147428778,1178,48,15703,8626,7761,300,1,120,12,17.558
