ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,13864.442,59.910000000000004,25.2,67.8,72495.98231383534,20248.783182440937,868.0,33.4,23310.6,9431.2,10982.6,300.0,0.0,200.0,67.8,12.786200000000003
Gen_Data_500_2,14137.62,60.122,29.0,62.4,67113.82820876893,20052.092086800898,892.6,62.2,23147.4,9400.0,10884.4,300.0,0.0,200.0,62.4,12.3982
Gen_Data_500_3,14132.926000000001,60.116,25.8,56.8,61567.84691624962,20019.458381052587,789.4,47.4,23044.6,8778.2,10145.8,300.0,1.0,200.0,55.8,11.075800000000001
Gen_Data_500_4,13985.302,59.936,33.0,60.6,65339.23740113685,20093.034979484095,1020.2,49.6,23334.4,8940.4,10317.4,300.0,0.0,200.0,60.6,12.0352
Gen_Data_500_5,13976.862,60.048,32.2,57.8,62773.03348427897,19965.684523812175,1081.0,60.2,23277.8,10182.4,12649.0,300.0,1.0,200.0,56.8,19.7956
Gen_Data_500_6,13904.206,60.08,27.8,67.0,71677.31267611413,20365.37139165095,785.4,31.2,23334.6,9560.8,11194.2,300.0,1.0,200.0,66.0,13.5548
Gen_Data_500_7,13890.254,59.986000000000004,31.8,56.0,60761.415409753834,20241.32746632232,837.4,57.8,23320.4,9255.4,10614.0,300.0,0.0,200.0,56.0,12.1712
Gen_Data_500_8,13979.182,60.001999999999995,25.2,55.4,60153.34846736863,20169.008130075934,896.8,51.8,23312.4,9352.8,10635.6,300.0,1.0,200.0,54.4,11.052000000000001
Gen_Data_500_9,13914.882000000001,60.017999999999994,26.2,70.8,75438.88478051052,20151.439750470912,1042.0,42.8,23358.4,9362.6,10913.8,300.0,0.0,200.0,70.8,12.3722
Gen_Data_500_10,13964.428,59.812,32.4,59.0,63829.60049071086,20095.312163487168,872.0,61.0,23199.0,9615.0,11419.4,300.0,0.0,200.0,59.0,14.4986
