ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,14036.766,60.112,27.2,15.4,20482.594411482693,26542.40350703448,1434.2,50.2,30439.6,11322.0,12315.8,300.0,0.0,200.0,15.4,6.81
Gen_Data_500_2,14231.216,60.06999999999999,27.4,6.0,11120.360644974875,26078.483450929845,2351.8,45.4,30926.4,10752.0,11634.8,300.0,0.0,200.0,6.0,6.075799999999999
Gen_Data_500_3,13900.583999999999,59.858000000000004,33.2,4.8,9961.403481689464,26347.59046002886,2017.4,47.2,30878.4,11165.8,12209.8,300.0,0.0,200.0,4.8,6.996599999999999
Gen_Data_500_4,14058.212,59.958000000000006,26.0,4.4,9531.494224138307,26203.77609614048,1765.2,40.2,30485.0,10237.6,11019.4,300.0,0.0,200.0,4.4,5.5802000000000005
Gen_Data_500_5,13932.744,60.025999999999996,33.6,5.2,10319.779991738156,26565.92692333284,2056.8,31.0,31144.2,10985.4,11746.0,300.0,0.0,200.0,5.2,5.4856
Gen_Data_500_6,14011.056,59.944,26.8,5.4,10497.749126543633,26221.970605671493,2062.0,29.4,30804.2,10817.2,11537.0,300.0,1.0,200.0,4.4,5.7736
Gen_Data_500_7,14268.094000000001,60.122,23.6,2.4,7500.154415113767,26602.292802467407,1702.2,34.8,30824.0,11047.0,11630.4,300.0,0.0,200.0,2.4,4.869999999999999
Gen_Data_500_8,14081.586000000001,60.114,19.6,10.4,15403.163467387374,26199.861338138766,1675.6,38.6,30359.6,10372.0,10866.6,300.0,0.0,200.0,10.4,3.4302000000000006
Gen_Data_500_9,14218.892000000002,60.068000000000005,26.0,12.4,17511.858049734263,26326.27220930701,1944.4,74.8,30745.6,11215.2,12326.2,300.0,0.0,200.0,12.4,7.4938
Gen_Data_500_10,14389.984,60.124,25.2,3.8,8906.66751342677,26117.568023722495,1903.4,31.0,30538.2,10139.8,10816.4,300.0,0.0,200.0,3.8,5.427600000000001
