ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.5_1_Run1,43.07,5.36,0,3,3175.223214285714,1031.2342069136553,414,0,1532,406,436,12,1,8,2,4.0,1.5,144,4,152
Gen_Data_20_0.5_2_Run1,64.01,7.96,0,3,3170.0,1145.6823396314167,394,0,1627,337,337,12,0,8,3,0.0,0.0,108,3,80
Gen_Data_20_0.5_3_Run1,43.22,5.38,1,3,3170.0,1230.6108482086893,286,0,1605,323,323,12,1,8,2,0.0,0.0,237,2,142
Gen_Data_20_0.5_4_Run1,62.54,7.8,0,6,6159.53488372093,914.849432429266,572,0,1561,342,426,12,3,8,3,6.667,4.2,58,1,63
Gen_Data_20_0.5_5_Run1,65.47,8.14,2,3,3191.5871094200393,1148.0038409074707,212,0,1452,344,444,12,0,8,3,12.333,5.0,151,0,0
Gen_Data_20_0.5_6_Run1,4.1,0.49,0,3,3183.549019607843,1071.447352071994,515,0,1676,373,441,12,3,8,0,8.571,3.4,231,1,43
Gen_Data_20_0.5_7_Run1,46.77,5.81,2,2,2180.0,1075.6225146700444,230,0,1401,244,244,12,0,8,2,0.0,0.0,94,0,0
Gen_Data_20_0.5_8_Run1,45.33,5.63,2,2,2180.0,1195.8856892348076,275,0,1565,348,348,12,0,8,2,0.0,0.0,90,1,23
Gen_Data_20_0.5_9_Run1,24.02,2.98,0,3,3170.0,1113.0704781591594,383,0,1586,296,296,12,2,8,1,0.0,0.0,120,4,204
Gen_Data_20_0.5_10_Run1,42.8,5.33,0,5,5181.549525988885,954.6644042882883,563,0,1597,217,327,12,3,8,2,9.0,5.5,89,1,5
