ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.5_1_Run1,1200.5,0.0,0,3,3180.3999999999996,1110.0958627816178,100,0,1296,441,467,12,3,8,0,5.0,1.3,40,0,0
Gen_Data_20_0.5_2_Run1,1200.5,0.0,0,1,1189.9999999999964,1114.856462117946,24,0,1235,401,401,12,1,8,0,0.0,0.0,50,0,0
Gen_Data_20_0.5_3_Run1,1200.62,0.0,0,2,2180.0,1187.300039499672,108,0,1386,350,350,12,2,8,0,0.0,0.0,64,0,0
Gen_Data_20_0.5_4_Run1,1200.5,0.0,0,4,4173.488372093023,1016.0165836364779,264,0,1362,381,439,12,4,8,0,6.667,2.9,64,0,0
Gen_Data_20_0.5_5_Run1,1200.47,0.0,0,2,2183.8636363636365,1128.3743466168457,73,0,1295,386,403,12,2,8,0,3.333,0.85,70,0,0
Gen_Data_20_0.5_6_Run1,1200.49,0.0,0,3,3188.8431372549194,1112.1662470375377,100,0,1299,373,468,12,3,8,0,10.0,4.75,154,0,0
Gen_Data_20_0.5_7_Run1,19.64,0.0,0,0,200.0,1144.1646795989573,34,0,1280,255,255,12,0,8,0,0.0,0.0,81,0,0
Gen_Data_20_0.5_8_Run1,1200.83,0.0,0,1,1190.0,1208.2531907678217,0,0,1306,365,365,12,1,8,0,0.0,0.0,0,0,0
Gen_Data_20_0.5_9_Run1,1200.46,0.0,0,3,3170.0,1013.2909089890254,145,0,1249,310,310,12,3,8,0,0.0,0.0,88,0,0
Gen_Data_20_0.5_10_Run1,1200.67,0.0,0,4,4171.766917293198,855.5414319191057,0,0,938,280,299,12,4,8,0,4.0,0.95,0,0,0
