ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_1,10944.96,20.24,0,115,119417.56711781032,16550.965729978092,4382,493,22885,12342,9878,500,0,200,115,12.723
Gen_Data_500_2,11487.5,20.27,0,119,123398.41809970979,17084.836944557966,3931,568,22954,12767,10457,500,3,200,116,11.655
Gen_Data_500_3,11290.65,20.23,3,95,99794.50478111189,17272.241394764933,3716,754,23049,13028,11812,500,4,200,91,16.895
Gen_Data_500_4,11472.24,20.27,1,105,109578.08172213945,16860.22965769156,4197,562,23055,12855,10625,500,0,200,105,12.231
Gen_Data_500_5,11440.7,20.27,0,111,115525.44499499573,16608.00945479353,4391,471,22962,12315,9994,500,0,200,111,13.905
Gen_Data_500_6,10894.44,20.24,1,122,126333.46210087085,16425.73006656959,4805,543,23137,11720,9297,500,8,200,114,10.391
Gen_Data_500_7,11441.19,20.26,0,107,111643.76690036962,16855.839251880425,4354,618,23201,12604,10757,500,2,200,105,15.08
Gen_Data_500_8,11532.94,20.25,0,115,119481.59481869434,17064.796901491103,4207,681,23228,12431,10753,500,2,200,113,14.781
Gen_Data_500_9,11261.81,20.24,0,107,111474.38571068502,16801.716596229835,4294,545,23091,11849,9894,500,3,200,104,10.869
Gen_Data_500_10,11124.79,20.25,1,112,116579.51569738104,16994.68493784569,4068,752,23031,12979,11357,500,1,200,111,14.473
