BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.7_1,283.16,7.080000000000001,9.333333333333334,3.0,4033.6670272308706,5124.6388673407255,527.3333333333334,7.333333333333333,6151.333333333333,2083.6666666666665,2306.6666666666665,60.0,0.0,40.0,3.0,3.9153333333333333
Gen_Data_100_0.7_2,272.81,6.819999999999999,16.0,0.0,1079.9693216253772,5009.057163117571,508.0,12.0,6030.0,2014.0,2382.0,60.0,0.0,40.0,0.0,8.513
Gen_Data_100_0.7_3,304.0733333333333,7.6000000000000005,11.666666666666666,3.6666666666666665,4687.300657379342,5290.389443496613,432.0,0.0,6218.0,2101.3333333333335,2320.3333333333335,60.0,0.0,40.0,3.6666666666666665,6.482333333333333
Gen_Data_100_0.7_4,311.28000000000003,7.7799999999999985,15.333333333333334,4.666666666666667,5678.758202101763,4998.963170914617,387.6666666666667,1.3333333333333333,5874.666666666667,1947.6666666666667,2177.6666666666665,60.0,0.0,40.0,4.666666666666667,8.010666666666667
Gen_Data_100_0.7_5,286.69,7.170000000000001,11.333333333333334,2.3333333333333335,3343.8071502146354,5045.055261739547,511.3333333333333,0.0,6058.333333333333,2154.0,2326.6666666666665,60.0,0.0,40.0,2.3333333333333335,5.309333333333334
Gen_Data_100_0.7_6,290.1933333333334,7.253333333333333,15.0,3.3333333333333335,4395.872496727824,5212.647328951751,411.3333333333333,25.666666666666668,6117.0,2163.3333333333335,2569.6666666666665,60.0,0.0,40.0,3.3333333333333335,13.159666666666666
Gen_Data_100_0.7_7,307.66,7.6933333333333325,12.0,6.666666666666667,7673.343392954285,4781.124919036484,547.0,25.0,5806.0,2033.0,2400.0,60.0,0.0,40.0,6.666666666666667,10.072666666666665
Gen_Data_100_0.7_8,307.85333333333335,7.696666666666666,11.666666666666666,1.6666666666666667,2693.9755638947895,4829.599665648678,541.6666666666666,18.666666666666668,5879.333333333333,1885.6666666666667,2060.0,60.0,0.0,40.0,1.6666666666666667,4.449666666666666
Gen_Data_100_0.7_9,308.32,7.706666666666667,10.333333333333334,5.0,6004.6476093880565,5315.25211209353,413.3333333333333,15.0,6219.666666666667,2180.6666666666665,2493.6666666666665,60.0,0.0,40.0,5.0,7.617000000000001
Gen_Data_100_0.7_10,258.55,6.463333333333334,8.0,0.0,1044.2762328828858,5024.8178262384945,491.6666666666667,3.3333333333333335,6029.0,1887.0,2069.6666666666665,60.0,0.0,40.0,0.0,4.665666666666667
