ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.7_1_Run2,1969.95,6.57,18,48,50769.661141944256,12229.521382687395,6583,3,20160,5480,6137,0,0,300,48,7.039,2.19,4169,295,6062
Gen_Data_300_0.7_2_Run2,2059.23,6.86,10,64,66449.07617225562,12203.932522668645,6695,19,20160,5026,5241,0,0,300,64,3.61,0.7166666666666667,4364,298,5228
Gen_Data_300_0.7_3_Run2,2028.46,6.76,15,49,51559.944644894415,12490.035553044381,6326,14,20159,5436,5586,0,0,300,49,2.39,0.5,4102,294,4963
Gen_Data_300_0.7_4_Run2,2253.65,7.51,10,56,58581.22647446795,11597.21762285829,7241,2,20160,5154,5555,0,0,300,56,4.196,1.3366666666666667,3945,297,5227
Gen_Data_300_0.7_5_Run2,2121.53,7.07,8,63,65495.89236713042,11833.400222373602,7058,0,20160,5084,5478,0,0,300,63,5.835,1.3133333333333332,3998,296,5859
Gen_Data_300_0.7_6_Run2,1893.91,6.31,16,54,56572.171729579626,12398.421874888862,6447,0,20160,5440,5808,0,0,300,54,4.888,1.2266666666666666,4130,300,5494
Gen_Data_300_0.7_7_Run2,2332.04,7.77,6,68,70449.97106031224,12510.612366322306,6392,3,20160,5305,5727,0,0,300,68,5.066,1.4066666666666667,4511,298,5470
Gen_Data_300_0.7_8_Run2,2458.14,8.19,10,69,71420.91250625884,11763.286237792916,7148,8,20160,5111,5493,0,0,300,69,4.158,1.2733333333333334,4190,295,5340
Gen_Data_300_0.7_9_Run2,1955.44,6.52,16,50,52558.74539088938,11857.98852686246,6967,12,20160,4790,5046,0,0,300,50,3.321,0.8533333333333334,3924,295,5078
Gen_Data_300_0.7_10_Run2,2080.37,6.93,14,61,63481.49483939125,12209.184220175233,6672,3,20160,5403,5753,0,0,300,61,5.111,1.1666666666666667,4346,300,5153
