ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,5000.000000000611,0
Gen_Data_500_2,5022.857943412455,0
Gen_Data_500_3,5023.000010069489,0
Gen_Data_500_4,5004.750548244163,0
Gen_Data_500_5,5000.909090908259,0
Gen_Data_500_6,6027.971523621338,1
Gen_Data_500_7,5000.000000000873,0
Gen_Data_500_8,5015.6733310274285,0
Gen_Data_500_9,5025.885728530382,0
Gen_Data_500_10,5001.940298508067,0
