ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.7_1_Run1,7209.01,60.08,20,1,4049.629124392369,16840.052852100984,2101,13,20486,6446,6656,180,0,120,1,2.444
Gen_Data_300_0.7_2_Run1,7208.77,60.07,9,0,3006.5666789351,16844.899950233663,1981,0,20385,6370,6410,180,0,120,0,0.777
Gen_Data_300_0.7_3_Run1,7209.72,60.08,15,0,3010.5791642498084,17021.468998557695,1610,1,20185,6052,6113,180,0,120,0,0.942
Gen_Data_300_0.7_4_Run1,7208.61,60.07,20,1,4063.823305218343,16383.516082399035,2263,11,20215,6358,6783,180,0,120,1,3.843
Gen_Data_300_0.7_5_Run1,7209.37,60.08,18,1,4002.6324786324785,17087.1917392264,1835,0,20459,6578,6656,180,0,120,1,0.864
Gen_Data_300_0.7_6_Run1,7208.27,60.07,11,0,3037.130328307582,16839.52969188227,1746,0,20127,6180,6294,180,0,120,0,1.981
Gen_Data_300_0.7_7_Run1,7209.16,60.08,13,2,5028.050792294214,17102.727149027243,1817,17,20468,6899,7124,180,0,120,2,3.205
Gen_Data_300_0.7_8_Run1,7209.44,60.08,12,0,3027.1638144886983,16719.185290170597,1860,3,20129,6141,6252,180,0,120,0,1.324
Gen_Data_300_0.7_9_Run1,7210.31,60.09,18,1,4044.9436591867693,16729.0265035049,1878,7,20152,6588,6873,180,0,120,1,3.721
Gen_Data_300_0.7_10_Run1,7209.0,60.07,12,0,3035.3798568689976,16619.371407738676,1808,10,19966,6387,6600,180,0,120,0,2.241
