ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.5_1_Run1,1201.67,0.0,0,3,6181.539999775669,11971.981660235808,71,0,13544,5761,6647,180,3,120,0,10.244,2.953333333333333,126,0,0
Gen_Data_300_0.5_2_Run1,1201.01,0.0,0,1,4416.12165841015,12150.813096547388,39,0,13697,6850,8735,180,1,120,0,20.33,6.283333333333333,72,0,0
Gen_Data_300_0.5_3_Run1,1201.09,0.0,0,5,8278.865553568932,11869.204362298326,89,11,13450,6624,7946,180,5,120,0,17.867,4.406666666666666,53,0,0
Gen_Data_300_0.5_4_Run1,1201.4,0.0,0,7,10314.255456709992,11895.904442179348,127,1,13500,6123,7754,180,7,120,0,16.826,5.4366666666666665,240,0,0
Gen_Data_300_0.5_5_Run1,1201.55,0.0,0,5,8322.08086990239,12175.327278121364,97,4,13763,6276,7885,180,5,120,0,16.825,5.363333333333333,250,0,0
Gen_Data_300_0.5_6_Run1,1201.36,0.0,0,5,8247.753971482598,12111.9970519049,124,18,13709,6101,7391,180,5,120,0,16.762,4.3,248,0,0
Gen_Data_300_0.5_7_Run1,1201.63,0.0,0,10,13432.135315518477,12156.170561757113,117,14,13751,6605,8795,180,10,120,0,21.78,7.3,252,0,0
Gen_Data_300_0.5_8_Run1,1201.65,0.0,0,8,11592.42923495618,12276.723499113057,89,32,13847,7233,10130,180,8,120,0,24.758,9.656666666666666,88,0,0
Gen_Data_300_0.5_9_Run1,1201.46,0.0,0,2,5551.08548446829,12074.227888301144,115,0,13700,6649,9103,180,2,120,0,23.107,8.18,189,0,0
Gen_Data_300_0.5_10_Run1,1201.5,0.0,0,7,10223.035057174595,12219.518891019005,214,20,13921,6319,7644,180,7,120,0,13.678,4.416666666666667,218,0,0
