ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_0.7_1_Run1,2377.35,19.81,15,3,6020.78819492521,15412.303028033517,2019,0,18960,5767,5985,180,0,120,3,2.596
Gen_Data_300_0.7_2_Run1,2379.82,19.83,7,0,3028.669827606836,15856.644670217514,1855,16,19254,6920,7083,180,0,120,0,2.908
Gen_Data_300_0.7_3_Run1,2394.32,19.95,14,2,5204.52068771202,15648.017571141225,2082,45,19265,6770,7803,180,0,120,2,8.036
Gen_Data_300_0.7_4_Run1,2370.86,19.76,11,0,3044.4265322866586,15456.994716689023,2233,0,19240,6297,6474,180,0,120,0,1.871
Gen_Data_300_0.7_5_Run1,2404.55,20.04,16,5,7998.020514750528,16136.574473318205,1857,22,19509,6369,6641,180,0,120,5,3.715
Gen_Data_300_0.7_6_Run1,2394.45,19.95,10,1,4023.675913284761,15498.085686346589,2343,9,19375,6204,6349,180,0,120,1,2.489
Gen_Data_300_0.7_7_Run1,2405.3,20.04,22,3,6090.438700057473,15985.92989427604,1605,4,19122,6968,7556,180,0,120,3,5.556
Gen_Data_300_0.7_8_Run1,2405.75,20.05,14,0,3099.4185849105415,15655.846228128537,1926,23,19126,7495,7965,180,0,120,0,5.762
Gen_Data_300_0.7_9_Run1,2399.96,20.0,9,0,3044.7237302134336,15524.516943925288,2325,10,19394,6723,6928,180,0,120,0,4.105
Gen_Data_300_0.7_10_Run1,2394.99,19.96,16,5,8032.361676005149,15698.508193200569,1748,7,18972,6471,6937,180,0,120,5,5.922
