ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,5452.88,28.74,41,14,17206.32558258063,13100.687061423308,444,38,14991,6410,7945,120,0,180,14,18.366
Gen_Data_300_2,5463.6,28.92,39,23,26175.161556379473,13151.128550832093,537,23,15081,6202,7789,120,0,180,23,17.492
Gen_Data_300_3,5401.62,28.63,43,21,24210.734500066454,13140.258914941714,558,49,15110,6112,8025,120,0,180,21,20.842
Gen_Data_300_4,5417.27,28.66,37,23,26025.66257225781,12997.509840618013,654,34,15053,5969,7124,120,1,180,22,14.313
Gen_Data_300_5,5485.48,28.97,47,14,17358.81027918491,13006.73695353889,579,22,15034,6383,8471,120,0,180,14,23.503
Gen_Data_300_6,5457.66,29.01,44,13,16373.611906142629,13136.835975735386,447,43,15028,6518,8663,120,0,180,13,22.608
Gen_Data_300_7,5473.6,28.97,37,13,16132.707811346278,13185.356416365566,505,11,15129,5743,6918,120,0,180,13,16.181
Gen_Data_300_8,5466.09,28.92,47,19,22104.428081747523,12676.601765478801,764,51,14866,5629,6838,120,0,180,19,14.592
Gen_Data_300_9,5543.86,29.24,36,13,16217.647544855005,13126.607554094127,471,24,15049,5819,7394,120,0,180,13,15.617
Gen_Data_300_10,5498.71,29.11,43,15,18068.77097548908,13234.368023923727,501,9,15184,5936,6890,120,0,180,15,13.886
