ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_300_0.5_1_Run5,2375.12,19.79,14,29,31825.503408868117,12011.416030876138,859,27,14247,5012,5500,180,0,120,29,7.697,1.6266666666666667,1497,39,967
Gen_Data_300_0.5_2_Run5,2366.07,19.71,14,30,32917.00717069004,11959.002711835432,954,50,14281,6156,7167,180,0,120,30,12.48,3.37,1154,40,992
Gen_Data_300_0.5_3_Run5,2387.2,19.89,11,31,33915.2238860074,11883.966814718253,990,28,14250,6006,6961,180,0,120,31,13.439,3.183333333333333,1184,39,990
Gen_Data_300_0.5_4_Run5,2346.52,19.55,18,20,23042.0630420853,11871.67759102005,848,47,14140,5770,6836,180,0,120,20,12.659,3.5533333333333332,1197,48,1129
Gen_Data_300_0.5_5_Run5,2397.3,19.97,7,40,42704.022120850255,12089.61306352026,965,35,14373,5309,5805,180,0,120,40,6.093,1.6533333333333333,1032,51,1232
Gen_Data_300_0.5_6_Run5,2393.45,19.94,13,26,28896.639703418194,11936.900167922084,947,36,14285,5531,6209,180,0,120,26,8.714,2.26,1017,43,1101
Gen_Data_300_0.5_7_Run5,2406.45,20.05,11,46,48734.27913120226,12046.68257224094,927,16,14272,5602,6518,180,0,120,46,9.831,3.0533333333333332,1107,40,834
Gen_Data_300_0.5_8_Run5,2406.34,20.05,9,37,39839.38948876479,12041.506962981486,851,41,14235,6454,7398,180,0,120,37,12.871,3.1466666666666665,1088,30,485
Gen_Data_300_0.5_9_Run5,2405.17,20.04,12,29,31904.689736911205,12077.993634804243,901,1,14362,5954,6799,180,0,120,29,10.125,2.816666666666667,791,43,1031
Gen_Data_300_0.5_10_Run5,2387.97,19.9,10,33,35843.190677645056,11937.247126624077,936,12,14233,5540,6338,180,0,120,33,10.465,2.66,993,38,838
