ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,13796.548,60.104,28.6,74.8,79486.06487440162,19692.36608204927,666.2,40.6,22515.4,9565.4,11338.8,300.0,0.0,200.0,74.8,13.974799999999998
Gen_Data_500_2,13869.356,59.908,27.6,65.6,70246.45112033599,19693.44154433981,858.0,30.0,22735.8,9196.4,10573.4,300.0,0.0,200.0,65.6,11.8622
Gen_Data_500_3,13632.526000000002,59.688,41.4,58.2,63077.7589484417,19471.651021115842,933.6,57.8,22633.8,9576.4,11625.2,300.0,0.0,200.0,58.2,16.023000000000003
Gen_Data_500_4,13949.529999999999,59.86400000000001,24.4,66.0,70626.0191223594,19428.45686983465,780.0,38.4,22406.6,8770.6,10026.6,300.0,0.0,200.0,66.0,10.606800000000002
Gen_Data_500_5,13795.722,59.878,29.8,65.2,69830.70758147168,19657.292711757073,1012.6,62.6,22877.4,9145.2,10283.0,300.0,0.0,200.0,65.2,9.7142
Gen_Data_500_6,13737.045999999998,59.82000000000001,27.8,58.2,62982.00198249216,19417.57470837933,791.0,55.6,22451.4,9295.8,10897.8,300.0,1.0,200.0,57.2,13.1846
Gen_Data_500_7,13941.776000000002,60.036,32.4,59.8,64535.10995616494,19569.412381190225,750.6,75.2,22544.0,9384.4,10876.8,300.0,0.0,200.0,59.8,12.8358
Gen_Data_500_8,13953.13,60.081999999999994,19.2,69.2,73777.80561326456,19649.219037477265,694.2,45.4,22522.8,8913.2,10051.0,300.0,0.0,200.0,69.2,10.0688
Gen_Data_500_9,14011.963999999998,60.038,27.2,76.8,81398.06964597918,19602.17775195486,644.2,38.6,22384.4,9496.6,11055.0,300.0,0.0,200.0,76.8,13.959999999999999
Gen_Data_500_10,13816.518,60.08,28.6,53.4,58277.602062007216,19453.88988411873,792.2,50.2,22502.4,8718.0,10409.8,300.0,0.0,200.0,53.4,13.356400000000002
