ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,12369.635696610065,9
Gen_Data_300_2,17252.829129008736,14
Gen_Data_300_3,13344.316397145023,10
Gen_Data_300_4,24175.048515762046,21
Gen_Data_300_5,15341.480973870475,12
Gen_Data_300_6,7297.3166511231575,4
Gen_Data_300_7,15315.79695939403,12
Gen_Data_300_8,19106.124461844396,16
Gen_Data_300_9,15116.05702957089,12
Gen_Data_300_10,11283.895110240448,8
