ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_0.7_1_Run2,277.38,6.93,12,2,3081.3674718981247,4944.4470433156,422,21,5864,2121,2501,60,0,40,2,6.526
Gen_Data_100_0.7_2_Run2,269.72,6.74,14,0,1052.435135628491,4764.691255953674,282,3,5554,2014,2248,60,0,40,0,6.515
Gen_Data_100_0.7_3_Run2,297.56,7.44,11,3,4014.0020031093363,5062.114422950684,436,2,5991,2109,2282,60,0,40,3,6.692
Gen_Data_100_0.7_4_Run2,344.97,8.62,12,6,7027.984160929566,4834.635942250728,343,5,5660,1926,2264,60,0,40,6,9.676
Gen_Data_100_0.7_5_Run2,274.58,6.86,11,2,3063.0095272645267,5050.219806973336,457,5,6006,2161,2428,60,0,40,2,6.997
Gen_Data_100_0.7_6_Run2,296.12,7.4,14,4,5067.178993156779,4834.784902344338,241,7,5560,2188,2645,60,0,40,4,15.598
Gen_Data_100_0.7_7_Run2,301.74,7.54,18,5,6029.733047188103,4775.8365915566155,348,14,5604,2042,2443,60,0,40,5,12.619
Gen_Data_100_0.7_8_Run2,307.06,7.68,10,4,4982.095525389643,4770.322169492034,501,16,5758,1851,1960,60,0,40,4,2.917
Gen_Data_100_0.7_9_Run2,306.92,7.67,17,2,3071.1795499780937,4875.818909981261,211,2,5593,2270,2644,60,0,40,2,10.152
Gen_Data_100_0.7_10_Run2,251.07,6.28,11,0,1058.0422594784238,4860.348861902622,491,19,5858,1887,2138,60,0,40,0,6.728
