ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_0.7_1_Run2,305.28,7.63,11,4,4999.414420454581,5006.633183156406,709,0,6215,2071,2226,60,0,40,4,3.307
Gen_Data_100_0.7_2_Run2,339.89,8.5,14,1,2057.6361096805194,4995.717019223893,638,3,6141,1997,2286,60,0,40,1,7.84
Gen_Data_100_0.7_3_Run2,335.1,8.38,13,3,4015.586767252096,4949.909760067353,866,6,6317,2109,2309,60,0,40,3,7.923
Gen_Data_100_0.7_4_Run2,408.9,10.22,9,7,7991.036018353227,4831.646391721716,461,8,5766,1914,2163,60,0,40,7,8.783
Gen_Data_100_0.7_5_Run2,330.23,8.26,10,2,3035.515460961231,5106.712521089089,453,7,6065,2161,2468,60,0,40,2,8.267
Gen_Data_100_0.7_6_Run2,361.19,9.03,14,3,4066.984891733997,4981.08413391084,584,20,6060,2200,2593,60,0,40,3,12.048
Gen_Data_100_0.7_7_Run2,313.09,7.83,14,5,6050.6495125151705,4682.434937997365,712,31,5881,2095,2612,60,0,40,5,12.91
Gen_Data_100_0.7_8_Run2,415.38,10.38,14,3,4004.641438643027,4696.216859404568,625,15,5817,1880,2023,60,0,40,3,4.559
Gen_Data_100_0.7_9_Run2,447.33,11.18,13,4,5008.828046736546,5171.419859348535,602,0,6271,2239,2514,60,0,40,4,6.832
Gen_Data_100_0.7_10_Run2,273.38,6.83,6,0,1045.4041515038912,4988.141408188964,586,0,6091,1887,2078,60,0,40,0,5.344
