Iteration,TotalCost,nRequestBank,p,delta,IsAccepted,IsImproved,IsNewBest,DM,RM,DW1,DW2,DW3,RW1,RW2nD1,nD2,nD3,nR1,nR2
69,4998.516147259841,4,0.9881999989350637,0.674593135255282,true,false,false,randomDestroy,regretInsertion,4.5654140000000005,5.795814000000002,5.889224975000001,2.726722333333334,7.316554678571432,2,5,4,5
70,9944.271266233764,9,0.9878666659196218,2.3315103736696496,false,false,false,shawRemoval,greedyInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142870,0,0,0,0
71,4987.982758620688,4,0.9877333323160807,0.6710642599277968,true,true,false,worstRemoval,regretInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142870,1,0,0,1
72,4005.3953201970435,3,0.9876583317915598,0.3418797318205253,true,true,false,randomDestroy,regretInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142871,1,0,0,2
73,3015.395320197043,2,0.9875,0.010211861784424181,true,true,false,shawRemoval,regretInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142871,1,1,0,3
74,5001.473797723082,4,0.9872249980767568,0.67558400154766,true,false,false,worstRemoval,regretInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142871,2,1,0,4
75,6978.670741023685,6,0.9868333319822947,1.3379806670288727,false,false,false,shawRemoval,regretInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142871,2,2,0,5
76,7940.2285447761315,7,0.9864999989668528,1.6601198879249992,false,false,false,worstRemoval,greedyInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142871,3,2,1,5
77,3996.179680076024,3,0.9863416651884714,0.33879232603268916,true,true,false,randomDestroy,regretInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142872,3,2,1,6
78,5973.496753246756,5,0.9862416664759318,1.0012292371888043,false,false,false,shawRemoval,greedyInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142872,3,3,2,6
79,4979.249999999993,4,0.9860083321730296,0.6681386281588417,true,false,false,shawRemoval,regretInsertion,4.758872600000001,5.216232600000001,5.733635810833335,2.454050100000001,7.3648992107142872,3,4,2,7
80,4973.795454545456,4,0.9857249995072682,0.6663112569740728,true,true,false,shawRemoval,regretInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,0,0,0,0
81,5950.935064935065,5,0.9854333321253459,0.9936706643536963,false,false,false,worstRemoval,regretInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,1,0,0,1
82,4967.684550221864,4,0.9851749996344249,0.6642639937205372,true,true,false,worstRemoval,regretInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,2,0,0,2
83,3984.0425030022343,3,0.9849999984105428,0.334726152630351,true,true,false,worstRemoval,regretInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,3,0,0,3
84,2988.6258363355682,2,0.9849333326021831,0.001243601487150322,true,true,false,worstRemoval,regretInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,4,0,0,4
85,5965.125836335563,5,0.9847833315531412,0.9984248289239712,false,false,false,worstRemoval,greedyInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,5,0,1,4
86,4982.236673773987,4,0.9847416659196218,0.6691392177842087,true,false,false,worstRemoval,regretInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,6,0,1,5
87,4982.540699250427,4,0.9845999995867412,0.6692410718066406,true,false,false,worstRemoval,greedyInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,7,0,2,5
88,11905.476510873486,11,0.9842916647593181,2.988549531440647,false,false,false,worstRemoval,greedyInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,8,0,3,5
89,3013.175401712718,2,0.9841583331425985,0.009468149021444607,true,true,false,shawRemoval,regretInsertion,5.5829853400000005,5.561276006666668,5.940272229750002,2.208645090000001,7.7659092896428590,8,1,3,6
90,3969.9999999999927,3,0.9838249981403351,0.3300216606498166,true,false,false,randomDestroy,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642880,0,0,0,0
91,2979.9999999999927,2,0.9837583323319753,0.0016462093862843617,true,true,true,randomDestroy,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642881,0,0,0,1
92,2979.9999999999927,2,0.9835916658242544,0.0,true,false,false,randomDestroy,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642882,0,0,0,2
93,4963.974025974019,4,0.9833666662375132,0.66576309596444,true,false,false,shawRemoval,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642882,0,1,0,3
94,3973.2196162046857,3,0.9832166651884715,0.33329517322305213,true,true,false,worstRemoval,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642882,1,1,0,4
95,6954.293316439653,6,0.9830833315849304,1.3336554753153254,false,false,false,worstRemoval,greedyInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642882,2,1,1,4
96,3974.5714285714275,3,0.9827416658401489,0.33374880153403935,true,false,false,worstRemoval,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642882,3,1,1,5
97,2983.2196162046876,2,0.9826083322366078,0.001080408122380818,true,true,false,worstRemoval,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642882,4,1,1,6
98,3992.99525723033,3,0.9823416650295258,0.3399312943725972,true,false,false,randomDestroy,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642883,4,1,1,7
99,4996.395257230331,4,0.9822083314259847,0.6766427037685714,true,false,false,shawRemoval,regretInsertion,6.324686806000001,5.817648406000002,6.646245006775002,2.4211139143333344,8.1036040749642883,4,2,1,8
100,7958.888774614321,7,0.9815499981244405,1.6707680451725975,false,false,false,shawRemoval,regretInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456370,0,0,0,0
101,7951.204212454213,7,0.9812916656335194,1.668189333038333,false,false,false,randomDestroy,regretInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456371,0,0,0,1
102,5987.991636389301,5,0.9812833329041799,1.0093931665735958,false,false,false,randomDestroy,greedyInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456372,0,0,1,1
103,5958.904108183304,5,0.9810416658719381,0.9996322510682276,false,false,false,randomDestroy,greedyInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456373,0,0,2,1
104,4001.1050264550254,3,0.9808583319187164,0.34265269344128696,true,true,false,randomDestroy,regretInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456374,0,0,2,2
105,5001.286844636843,4,0.9807333330313365,0.6782841760526359,true,false,false,shawRemoval,greedyInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456374,0,1,3,2
106,9945.775757575764,9,0.9805833319822947,2.337508643481808,false,false,false,randomDestroy,greedyInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456375,0,1,4,2
107,3991.532019704442,3,0.9801249980926514,0.33944027506860797,true,true,false,worstRemoval,regretInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456375,1,1,4,3
108,7946.000000000007,7,0.980008331934611,1.6664429530201432,false,false,false,worstRemoval,greedyInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456375,2,1,5,3
109,3988.4285714285797,3,0.9798833330472311,0.338398849472681,true,true,false,worstRemoval,regretInsertion,7.658884792066668,6.210883565400001,6.848287172764168,2.179002522900001,8.6710214452456375,3,1,5,4
110,6004.0496515679515,5,0.979616665840149,1.0147817622711295,false,false,false,randomDestroy,greedyInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210730,0,0,0,0
111,2998.4285714285807,2,0.979616665840149,0.006184084372009387,true,true,false,shawRemoval,regretInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210730,0,1,0,1
112,2996.0000000000073,2,0.9794166664282481,0.0053691275167834195,true,true,false,worstRemoval,regretInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210730,1,1,0,2
113,4978.439024390245,4,0.9791749993960063,0.6706171222786099,true,false,false,shawRemoval,regretInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210730,1,2,0,3
114,5987.746305418717,5,0.9789166649182638,1.009310840744541,false,false,false,randomDestroy,regretInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210731,1,2,0,4
115,3001.7772596843643,2,0.9787416656812032,0.007307805263211941,true,true,false,randomDestroy,regretInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210732,1,2,0,5
116,3007.974738675959,2,0.9784999986489614,0.009387496199988736,true,false,false,shawRemoval,regretInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210732,1,3,0,6
117,7961.627770753317,7,0.9783499995867412,1.6716871713937371,false,false,false,worstRemoval,greedyInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210732,2,3,1,6
118,4988.089024390238,4,0.9782083332538605,0.6738553773121644,true,false,false,shawRemoval,regretInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210732,2,4,1,7
119,6956.323346964215,6,0.9779666662216187,1.3343366936121583,false,false,false,randomDestroy,regretInsertion,7.109662979526668,6.456461875526669,7.463458455487752,2.1777689372766678,8.7789193007210733,2,4,1,8
120,5973.641796429107,5,0.9777999997138977,1.004577784036618,false,false,false,worstRemoval,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156320,0,0,0,0
121,6988.558441766289,6,0.9776583313941956,1.345153839518895,false,false,false,randomDestroy,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156321,0,0,0,1
122,4003.7696966591448,3,0.9776583313941956,0.3435468780735418,true,true,false,shawRemoval,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156321,0,1,0,2
123,4992.127985429204,4,0.9774749994277954,0.6752107333655089,true,false,false,shawRemoval,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156321,0,2,0,3
124,3997.934262485486,3,0.9773916661739349,0.341588678686408,true,true,false,shawRemoval,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156321,0,3,0,4
125,5029.972664964804,4,0.9771333316961924,0.6879102902566496,true,false,false,randomDestroy,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156322,0,3,0,5
126,5973.98584997093,5,0.9768499990304311,1.0046932382452833,false,false,false,randomDestroy,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156323,0,3,0,6
127,4969.163793103453,4,0.9766999999682109,0.6675046285582098,true,true,false,worstRemoval,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156323,1,3,0,7
128,4025.895034066123,3,0.9765499989191692,0.35097148794165534,true,true,false,randomDestroy,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156324,1,3,0,8
129,4989.453243021351,4,0.9765499989191692,0.6743131687991153,true,false,false,shawRemoval,regretInsertion,6.8320300149073345,6.244149021307336,8.017112609938977,1.959992043549001,8.7676940373156324,1,4,0,9
130,5979.453243021351,5,0.9763999998569488,1.0065279338997872,false,false,false,shawRemoval,regretInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840690,0,0,0,0
131,3987.748858038525,3,0.9761333326498668,0.338170757731052,true,true,false,randomDestroy,regretInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840691,0,0,0,1
132,5967.748858038527,5,0.9760749995708465,1.0026002879323965,false,false,false,randomDestroy,greedyInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840692,0,0,1,1
133,4988.767241379319,4,0.9758749981721242,0.6740829669058158,true,false,false,shawRemoval,regretInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840692,0,1,1,2
134,6965.235221674884,6,0.9756333331267039,1.3373272555956044,false,false,false,shawRemoval,regretInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840692,0,2,1,3
135,7953.961412151071,7,0.9754583319028218,1.6691145678359365,false,false,false,worstRemoval,greedyInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840692,1,2,2,3
136,7986.598090213971,7,0.9752249995867411,1.6800664732261712,false,false,false,shawRemoval,regretInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840692,1,3,2,4
137,3998.767241379319,3,0.975166666507721,0.3418682018051438,true,true,false,shawRemoval,regretInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840692,1,4,2,5
138,3975.1875000000073,3,0.9750083327293396,0.33395553691275737,true,true,false,worstRemoval,regretInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840692,2,4,2,6
139,3973.0000000000073,3,0.9748749991257986,0.33322147651007283,true,true,false,worstRemoval,regretInsertion,6.798827013416601,6.919734119176602,8.255401348945078,1.959992043549001,8.8009246335840692,3,4,2,7
140,6974.26730968837,6,0.9746249993642171,1.3403581576135526,false,false,false,worstRemoval,regretInsertion,6.768944312074941,6.877760707258942,8.07986121405057,1.7639928391941009,8.7333321702256620,0,0,0,0
141,3970.0000000000073,3,0.9744999984900157,0.3322147651006768,true,true,false,worstRemoval,regretInsertion,6.768944312074941,6.877760707258942,8.07986121405057,1.7639928391941009,8.7333321702256620,1,0,0,1
