ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_1,4.18,0.5233333333333333,0.0,3.0,3170.0,1564.9761591411254,161.0,0.0,1812.0,602.0,358.0,20.0,0.0,8.0,3.0,0.0
Gen_Data_20_2,7.743333333333333,0.9700000000000001,1.0,4.0,4160.0,1224.8326301771012,398.0,0.0,1705.0,460.0,318.0,20.0,2.0,8.0,2.0,0.0
Gen_Data_20_3,6.556666666666666,0.8166666666666668,1.0,4.0,4160.0,1295.8074498645308,201.0,0.0,1578.0,405.0,297.0,20.0,3.0,8.0,1.0,0.0
Gen_Data_20_4,5.326666666666667,0.6666666666666666,0.0,2.0,2184.5238095238096,1457.2099295218632,265.0,0.0,1815.0,526.0,368.0,20.0,1.0,8.0,1.0,4.167
Gen_Data_20_5,8.57,1.0699999999999998,0.0,2.0,2184.9539170506914,1572.4308935675836,297.0,0.0,1965.0,646.0,515.0,20.0,1.0,8.0,1.0,5.556
Gen_Data_20_6,5.6433333333333335,0.7066666666666667,0.0,3.0,3170.0,1686.140601044879,50.0,0.0,1823.0,523.0,308.0,20.0,0.0,8.0,3.0,0.0
Gen_Data_20_7,4.2700000000000005,0.5333333333333333,0.0,3.0,3173.1552419354834,1588.080911077972,234.0,0.0,1906.0,605.0,385.0,20.0,2.0,8.0,1.0,3.333
Gen_Data_20_8,5.830000000000001,0.7266666666666667,0.0,3.0,3170.0,1488.719066887974,205.0,0.0,1783.0,551.0,391.0,20.0,2.0,8.0,1.0,0.0
Gen_Data_20_9,5.493333333333333,0.6866666666666666,0.0,4.0,4178.536585365854,1550.6586554316207,374.0,0.0,2006.0,484.0,413.0,20.0,2.0,8.0,2.0,3.333
Gen_Data_20_10,4.51,0.565,0.0,3.0,3178.4643201542913,1438.8398838349979,401.0,23.0,1928.0,552.0,408.0,20.0,2.0,8.0,1.0,4.167
