distance
-10.17553904743153
-10.14161725216488
-10.107695456898231
-10.07377366163158
-10.03985186636493
-10.005930071098282
-9.972008275831632
-9.938086480564982
-9.904164685298333
-9.870242890031683
-9.836321094765033
-9.802399299498385
-9.768477504231734
-9.734555708965084
-9.700633913698436
-9.666712118431786
-9.632790323165136
-9.598868527898487
-9.564946732631837
-9.531024937365187
-9.497103142098538
-9.463181346831888
-9.429259551565238
-9.39533775629859
-9.36141596103194
-9.32749416576529
-9.29357237049864
-9.25965057523199
-9.225728779965342
-9.191806984698692
-9.157885189432042
-9.123963394165393
-9.090041598898743
-9.056119803632093
-9.022198008365445
-8.988276213098795
-8.954354417832144
-8.920432622565496
-8.886510827298846
-8.852589032032196
-8.818667236765547
-8.784745441498897
-8.750823646232247
-8.716901850965598
-8.682980055698948
-8.649058260432298
-8.61513646516565
-8.581214669899
-8.54729287463235
-8.513371079365701
-8.47944928409905
-8.4455274888324
-8.411605693565752
-8.377683898299102
-8.343762103032452
-8.309840307765803
-8.275918512499153
-8.241996717232503
-8.208074921965855
-8.174153126699204
-8.140231331432554
-8.106309536165906
-8.072387740899256
-8.038465945632606
-8.004544150365957
-7.970622355099307
-7.936700559832658
-7.9027787645660075
-7.868856969299358
-7.834935174032709
-7.80101337876606
-7.767091583499409
-7.73316978823276
-7.699247992966111
-7.665326197699461
-7.631404402432811
-7.597482607166162
-7.563560811899512
-7.529639016632863
-7.495717221366213
-7.461795426099563
-7.427873630832914
-7.393951835566265
-7.360030040299614
-7.326108245032965
-7.292186449766316
-7.258264654499666
-7.224342859233016
-7.190421063966367
-7.156499268699717
-7.122577473433068
-7.088655678166418
-7.054733882899768
-7.020812087633119
-6.9868902923664695
-6.95296849709982
-6.91904670183317
-6.885124906566521
-6.8512031112998715
-6.817281316033221
-6.783359520766572
-6.749437725499923
-6.7155159302332725
-6.681594134966623
-6.647672339699974
-6.613750544433324
-6.5798287491666745
-6.545906953900025
-6.511985158633375
-6.478063363366726
-6.444141568100076
-6.410219772833426
-6.376297977566777
-6.342376182300128
-6.3084543870334775
-6.274532591766828
-6.240610796500179
-6.206689001233529
-6.1727672059668794
-6.13884541070023
-6.10492361543358
-6.071001820166931
-6.037080024900281
-6.003158229633632
-5.969236434366982
-5.935314639100333
-5.901392843833683
-5.867471048567033
-5.833549253300384
-5.799627458033735
-5.765705662767084
-5.731783867500435
-5.697862072233786
-5.663940276967136
-5.630018481700486
-5.596096686433837
-5.562174891167187
-5.528253095900538
-5.494331300633888
-5.460409505367238
-5.426487710100589
-5.3925659148339395
-5.358644119567289
-5.32472232430064
-5.290800529033991
-5.256878733767341
-5.222956938500691
-5.189035143234042
-5.155113347967392
-5.1211915527007426
-5.087269757434093
-5.053347962167444
-5.019426166900794
-4.9855043716341445
-4.951582576367495
-4.917660781100845
-4.883738985834196
-4.8498171905675465
-4.815895395300896
-4.781973600034247
-4.748051804767598
-4.7141300095009475
-4.680208214234298
-4.646286418967649
-4.612364623700999
-4.5784428284343495
-4.5445210331677
-4.51059923790105
-4.476677442634401
-4.442755647367751
-4.408833852101101
-4.374912056834452
-4.340990261567803
-4.3070684663011525
-4.273146671034503
-4.239224875767854
-4.205303080501205
-4.171381285234554
-4.137459489967905
-4.103537694701256
-4.069615899434606
-4.035694104167956
-4.001772308901307
-3.9678505136346574
-3.9339287183680076
-3.900006923101358
-3.8660851278347086
-3.832163332568059
-3.798241537301409
-3.76431974203476
-3.73039794676811
-3.6964761515014604
-3.662554356234811
-3.6286325609681613
-3.5947107657015116
-3.5607889704348623
-3.5268671751682126
-3.4929453799015633
-3.4590235846349136
-3.425101789368264
-3.3911799941016145
-3.357258198834965
-3.323336403568315
-3.2894146083016658
-3.255492813035016
-3.2215710177683663
-3.187649222501717
-3.1537274272350673
-3.1198056319684175
-3.0858838367017682
-3.0519620414351185
-3.018040246168469
-2.9841184509018195
-2.9501966556351698
-2.9162748603685205
-2.8823530651018707
-2.848431269835221
-2.8145094745685717
-2.780587679301922
-2.7466658840352722
-2.712744088768623
-2.678822293501973
-2.6449004982353235
-2.610978702968674
-2.5770569077020244
-2.543135112435375
-2.5092133171687254
-2.4752915219020757
-2.4413697266354264
-2.4074479313687767
-2.373526136102127
-2.3396043408354776
-2.305682545568828
-2.271760750302178
-2.237838955035529
-2.203917159768879
-2.16999536450223
-2.13607356923558
-2.1021517739689304
-2.068229978702281
-2.0343081834356314
-2.0003863881689816
-1.966464592902332
-1.9325427976356826
-1.898621002369033
-1.8646992071023833
-1.8307774118357338
-1.7968556165690843
-1.7629338213024348
-1.729012026035785
-1.6950902307691356
-1.661168435502486
-1.6272466402358363
-1.5933248449691868
-1.5594030497025373
-1.5254812544358878
-1.491559459169238
-1.4576376639025885
-1.423715868635939
-1.3897940733692893
-1.3558722781026398
-1.3219504828359903
-1.2880286875693407
-1.254106892302691
-1.2201850970360415
-1.186263301769392
-1.1523415065027425
-1.1184197112360927
-1.0844979159694432
-1.0505761207027937
-1.016654325436144
-0.9827325301694945
-0.948810734902845
-0.9148889396361953
-0.8809671443695457
-0.8470453491028962
-0.8131235538362466
-0.7792017585695971
-0.7452799633029474
-0.7113581680362979
-0.6774363727696483
-0.6435145775029987
-0.6095927822363492
-0.5756709869696995
-0.54174919170305
-0.5078273964364004
-0.47390560116975083
-0.43998380590310127
-0.4060620106364517
-0.37214021536980213
-0.33821842010315256
-0.304296624836503
-0.27037482956985337
-0.23645303430320383
-0.20253123903655423
-0.16860944376990467
-0.1346876485032551
-0.10076585323660552
-0.06684405796995595
-0.032922262703306365
0.0009995325633432083
0.034921327829992785
0.06884312309664235
0.10276491836329193
0.1366867136299415
0.1706085088965911
0.20453030416324067
0.23845209942989024
0.27237389469653983
0.3062956899631894
0.34021748522983897
0.37413928049648854
0.4080610757631381
0.44198287102978767
0.47590466629643724
0.5098264615630869
0.5437482568297364
0.577670052096386
0.6115918473630356
0.6455136426296851
0.6794354378963348
0.7133572331629843
0.7472790284296339
0.7812008236962834
0.815122618962933
0.8490444142295825
0.8829662094962322
0.9168880047628818
0.9508098000295313
0.9847315952961809
1.0186533905628306
1.05257518582948
1.0864969810961296
1.1204187763627793
1.1543405716294288
1.1882623668960783
1.2221841621627278
1.2561059574293776
1.290027752696027
1.3239495479626766
1.3578713432293263
1.3917931384959759
1.4257149337626254
1.4596367290292749
1.4935585242959246
1.5274803195625741
1.5614021148292236
1.5953239100958732
1.629245705362523
1.6631675006291724
1.697089295895822
1.7310110911624716
1.7649328864291212
1.7988546816957707
1.8327764769624202
1.86669827222907
1.9006200674957194
1.934541862762369
1.9684636580290187
2.002385453295668
2.0363072485623177
2.0702290438289674
2.1041508390956167
2.1380726343622665
2.171994429628916
2.2059162248955655
2.2398380201622152
2.273759815428865
2.3076816106955143
2.341603405962164
2.3755252012288137
2.409446996495463
2.4433687917621127
2.477290587028762
2.5112123822954118
2.5451341775620615
2.579055972828711
2.6129777680953605
2.6468995633620103
2.6808213586286596
2.7147431538953093
2.748664949161959
2.7825867444286083
2.816508539695258
2.8504303349619073
2.884352130228557
2.918273925495207
2.952195720761856
2.986117516028506
3.0200393112951556
3.053961106561805
3.0878829018284546
3.1218046970951043
3.1557264923617536
3.1896482876284034
3.223570082895053
3.2574918781617024
3.291413673428352
3.3253354686950014
3.359257263961651
3.393179059228301
3.42710085449495
3.4610226497616
3.4949444450282496
3.528866240294899
3.5627880355615487
3.5967098308281984
3.6306316260948477
3.6645534213614974
3.698475216628147
3.7323970118947964
3.766318807161446
3.8002406024280955
3.834162397694745
3.868084192961395
3.9020059882280442
3.935927783494694
3.9698495787613437
4.003771374027993
4.037693169294642
4.0716149645612925
4.105536759827942
4.139458555094591
4.173380350361241
4.2073021456278905
4.24122394089454
4.27514573616119
4.309067531427839
4.342989326694489
4.376911121961139
