ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run5,3942.56,7.88,23,55,59560.408446878806,20634.98768282902,9408,0,32400,9203,9543,0,0,500,55,2.674,0.68,6439,494,7313
Gen_Data_500_0.7_2_Run5,4063.55,8.13,17,69,73490.24854718629,20836.788703887865,9293,56,32397,9580,10284,0,0,500,69,4.824,1.408,6293,500,8180
Gen_Data_500_0.7_3_Run5,3809.79,7.62,18,50,54649.06719539376,20960.66792296709,9051,0,32400,9269,9791,0,0,500,50,3.108,1.044,6102,494,7500
Gen_Data_500_0.7_4_Run5,3947.64,7.89,23,58,62501.46825815937,20651.70835515951,9401,26,32397,9360,9648,0,0,500,58,2.456,0.576,6159,498,7533
Gen_Data_500_0.7_5_Run5,3940.15,7.88,12,51,55588.51708522855,20432.428958326782,9583,36,32400,9103,9383,0,0,500,51,2.31,0.56,6082,498,7092
Gen_Data_500_0.7_6_Run5,3953.89,7.91,23,53,57646.309936725454,20214.030848229773,9814,14,32400,9145,9704,0,0,500,53,4.601,1.118,5661,495,8012
Gen_Data_500_0.7_7_Run5,3891.17,7.78,26,46,50679.18095917466,20939.330001679118,9064,45,32400,9693,10222,0,0,500,46,3.002,1.058,6255,497,7704
Gen_Data_500_0.7_8_Run5,4097.45,8.19,19,64,68490.11082645998,20747.80208286983,9349,50,32400,9620,9959,0,0,500,64,2.494,0.678,5756,500,7881
Gen_Data_500_0.7_9_Run5,4139.37,8.28,29,73,77522.35135630549,20119.766813208622,10011,49,32400,9023,9765,0,0,500,73,3.323,1.484,6181,498,7658
Gen_Data_500_0.7_10_Run5,4060.14,8.12,25,53,57618.618890844395,20808.769576573246,9211,16,32399,9632,10082,0,0,500,53,3.892,0.9,6293,497,8544
