ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.5_1_Run2,541.01,13.52,10,18,18883.919662043278,4059.228441735025,405,16,4879,1748,2029,60,0,40,18,9.632,2.81,630,10,381
Gen_Data_100_0.5_2_Run2,507.62,12.69,10,16,16975.248501952166,4140.988499419513,361,1,4934,1621,2227,60,0,40,16,16.426,6.06,654,12,281
Gen_Data_100_0.5_3_Run2,498.87,12.47,6,18,18908.809872119084,3854.8628218118656,562,1,4835,1697,1964,60,0,40,18,12.431,2.67,557,12,319
Gen_Data_100_0.5_4_Run2,516.95,12.92,6,19,19917.777917164833,3996.591680517042,298,5,4704,1720,2107,60,0,40,19,11.125,3.87,562,12,370
Gen_Data_100_0.5_5_Run2,519.77,12.99,12,13,13996.566110682936,4103.318658802779,277,13,4819,1849,2330,60,0,40,13,15.571,4.81,570,6,113
Gen_Data_100_0.5_6_Run2,558.29,13.95,9,18,18909.041767185856,3816.163746370213,582,0,4813,1743,2103,60,0,40,18,16.041,3.6,553,5,188
Gen_Data_100_0.5_7_Run2,533.26,13.33,8,17,17888.712939721758,3980.1501453315204,417,0,4819,1770,2074,60,0,40,17,8.696,3.04,372,12,268
Gen_Data_100_0.5_8_Run2,490.44,12.26,8,12,12962.24733457377,3767.659884722092,483,8,4698,1651,2010,60,0,40,12,9.408,3.59,503,16,602
Gen_Data_100_0.5_9_Run2,493.16,12.32,9,16,17014.231314705223,3930.7464620641626,517,76,4880,1921,2729,60,0,40,16,21.534,8.08,594,15,499
Gen_Data_100_0.5_10_Run2,488.71,12.21,7,14,14913.029973390998,3936.423885380661,532,0,4904,1525,1698,60,0,40,14,6.732,1.73,555,9,232
