BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_0.7_1,1016.6266666666667,3.39,22.0,40.0,42753.381272340805,14714.105447218148,2893.0,0.0,19001.0,5633.0,6146.0,0.0,0.0,300.0,40.0,4.564
Gen_Data_300_0.7_2,970.2533333333334,3.233333333333333,12.0,55.0,57595.299618748104,14232.29914664474,3418.0,0.0,18950.666666666668,5213.0,5620.666666666667,0.0,0.0,300.0,55.0,4.458
Gen_Data_300_0.7_3,939.9433333333333,3.1366666666666667,7.0,39.0,41686.343549514866,14411.422029583366,3430.0,0.0,19231.0,5794.0,6034.0,0.0,0.0,300.0,39.0,3.006
Gen_Data_300_0.7_4,915.5499999999998,3.0500000000000003,7.0,42.0,44751.00347214974,14481.694708796555,3246.0,0.0,19119.0,5473.0,5841.0,0.0,0.0,300.0,42.0,4.327
Gen_Data_300_0.7_5,1102.9533333333334,3.6799999999999997,6.666666666666667,53.0,55606.82191939679,13946.58332670614,3875.3333333333335,0.0,19140.666666666668,5291.333333333333,5696.333333333333,0.0,0.0,300.0,53.0,4.7250000000000005
Gen_Data_300_0.7_6,983.96,3.283333333333333,7.0,48.0,50602.141782554776,14386.970185594357,3339.0,0.0,19071.0,5730.0,5973.0,0.0,0.0,300.0,48.0,3.308
Gen_Data_300_0.7_7,960.0433333333334,3.203333333333333,9.0,51.0,53568.4701424081,14476.682139385603,3128.0,0.0,18950.0,5454.0,5651.0,0.0,0.0,300.0,51.0,2.349
Gen_Data_300_0.7_8,979.1866666666666,3.266666666666667,9.0,49.0,51687.49649849404,14391.036269385686,2960.0,8.0,18706.0,5719.0,6332.0,0.0,0.0,300.0,49.0,6.448
Gen_Data_300_0.7_9,976.4333333333334,3.2533333333333334,10.333333333333334,36.333333333333336,39079.327463016154,13640.798645272398,4152.333333333333,2.6666666666666665,19204.333333333332,5141.666666666667,5490.333333333333,0.0,0.0,300.0,36.333333333333336,4.644666666666667
Gen_Data_300_0.7_10,991.27,3.3033333333333332,7.0,45.0,47630.35825298484,14109.010953168807,3861.0,0.0,19344.0,5765.0,6010.0,0.0,0.0,300.0,45.0,3.654
