ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7872.06,60.08,17,32,34975.98861712117,11589.58877779217,1337,86,14295,8854,6267,360,0,120,32,12.977
Gen_Data_300_2,7881.36,60.07,18,34,36848.387496676274,12051.590238779183,1149,141,14554,9901,6309,360,0,120,34,8.042
Gen_Data_300_3,7837.17,59.95,9,44,46985.39916748935,12385.74149207922,855,163,14537,9973,7538,360,0,120,44,18.062
Gen_Data_300_4,7941.19,60.08,12,31,33900.81125097841,12195.378865927943,1104,109,14664,9331,6183,360,0,120,31,11.709
Gen_Data_300_5,7857.18,60.07,9,35,37928.60872312371,12254.239595638546,985,110,14575,9288,6032,360,0,120,35,11.638
Gen_Data_300_6,7817.85,59.96,12,40,43008.435262527324,11907.395645231356,1198,293,14413,9996,7928,360,0,120,40,20.366
Gen_Data_300_7,7831.51,59.85,15,40,42854.50240640992,11944.104664582064,1200,83,14459,9262,6567,360,0,120,40,15.825
Gen_Data_300_8,7855.92,59.78,8,26,29036.347381715204,11953.26231670623,1176,123,14509,9545,6969,360,1,120,25,15.609
Gen_Data_300_9,7830.6,59.52,12,42,44808.77984717946,12263.777056703317,1000,146,14569,9300,6641,360,0,120,42,10.775
Gen_Data_300_10,7751.39,59.49,11,26,29035.471277172237,12168.32985610827,1126,147,14682,9382,6591,360,0,120,26,14.474
