ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.7_1_Run3,203.45,10.17,0,10,10100.0,890.5078648716114,532,0,1477,230,230,0,0,20,10,0.0,0.0,345,15,598
Gen_Data_20_0.7_2_Run3,262.79,13.14,0,13,13070.0,645.1022175729013,877,0,1558,113,113,0,0,20,13,0.0,0.0,327,15,616
Gen_Data_20_0.7_3_Run3,223.91,11.2,0,11,11090.0,734.9918514959277,744,0,1528,201,201,0,0,20,11,0.0,0.0,372,17,673
Gen_Data_20_0.7_4_Run3,207.05,10.35,0,10,10100.0,757.2644823367718,562,0,1375,157,157,0,0,20,10,0.0,0.0,370,14,644
Gen_Data_20_0.7_5_Run3,223.66,11.18,0,11,11090.0,797.6108356235119,672,0,1517,211,211,0,0,20,11,0.0,0.0,323,19,719
Gen_Data_20_0.7_6_Run3,203.45,10.17,0,10,10100.0,872.2412545191637,598,0,1523,247,247,0,0,20,10,0.0,0.0,367,14,602
Gen_Data_20_0.7_7_Run3,282.7,14.13,0,14,14060.0,486.41736080322164,407,0,927,63,63,0,0,20,14,0.0,0.0,185,14,704
Gen_Data_20_0.7_8_Run3,246.98,12.35,0,12,12080.0,567.4369172925182,926,0,1535,115,115,0,0,20,12,0.0,0.0,257,17,776
Gen_Data_20_0.7_9_Run3,226.2,11.31,0,11,11110.0,614.191169421413,910,0,1574,115,151,0,0,20,11,5.0,1.8,262,19,931
Gen_Data_20_0.7_10_Run3,265.43,13.27,0,13,13070.0,685.5388396342403,223,0,946,159,159,0,0,20,13,0.0,0.0,176,14,604
