BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.7_1,846.8233333333334,21.17,6.666666666666667,0.6666666666666666,1660.0,5202.592553624581,963.6666666666666,0.0,6669.666666666667,1588.0,1588.0,60.0,0.0,40.0,0.6666666666666666,0.0
Gen_Data_100_0.7_2,737.66,18.44333333333333,11.0,1.0,2026.3256659623487,5544.303269474331,463.3333333333333,12.0,6517.0,2349.0,2517.3333333333335,60.0,0.0,40.0,1.0,5.24
Gen_Data_100_0.7_3,737.7633333333333,18.443333333333335,12.0,2.3333333333333335,3327.6334089191237,5485.585358297987,590.0,0.0,6574.0,2132.6666666666665,2224.0,60.0,0.0,40.0,2.3333333333333335,2.328
Gen_Data_100_0.7_4,852.0366666666667,21.3,6.0,0.3333333333333333,1341.1265674181686,5039.918298593059,595.3333333333334,0.0,6137.666666666667,1881.0,1925.3333333333333,60.0,0.0,40.0,0.3333333333333333,2.7153333333333336
Gen_Data_100_0.7_5,1049.6866666666667,26.24,12.333333333333334,1.0,2049.9548611271166,5472.1206218869365,563.0,38.666666666666664,6536.0,2333.0,2662.0,60.0,0.0,40.0,1.0,7.771333333333334
Gen_Data_100_0.7_6,751.77,18.796666666666667,7.333333333333333,2.0,2994.752876699855,5598.279719898853,457.0,0.0,6557.0,2178.6666666666665,2238.6666666666665,60.0,0.0,40.0,2.0,3.248333333333333
Gen_Data_100_0.7_7,726.84,18.169999999999998,8.0,0.3333333333333333,1345.4664234518957,5399.453231274653,934.0,0.0,6841.0,2102.3333333333335,2182.3333333333335,60.0,0.0,40.0,0.3333333333333333,2.779333333333333
Gen_Data_100_0.7_8,1060.3799999999999,26.51,10.666666666666666,0.3333333333333333,1403.5898708150041,5405.422114683085,956.0,10.666666666666666,6866.666666666667,2321.3333333333335,2701.3333333333335,60.0,0.0,40.0,0.3333333333333333,9.302666666666667
Gen_Data_100_0.7_9,862.9466666666667,21.573333333333334,6.333333333333333,1.0,2010.6683940537325,5467.428727786025,639.0,21.333333333333332,6618.666666666667,2148.0,2257.0,60.0,0.0,40.0,1.0,3.363666666666667
Gen_Data_100_0.7_10,970.54,24.263333333333332,10.0,2.0,3024.594092551973,5490.168828140922,524.3333333333334,17.0,6516.666666666667,2425.6666666666665,2643.3333333333335,60.0,0.0,40.0,2.0,6.342666666666666
