BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.7_1,1525.34,38.133333333333326,7.333333333333333,0.0,1000.0,5329.642617182664,987.3333333333334,0.0,6830.666666666667,1594.0,1594.0,60.0,0.0,40.0,0.0,0.0
Gen_Data_100_0.7_2,1375.4733333333334,34.38999999999999,11.333333333333334,1.3333333333333333,2353.3388514185885,5617.248411393394,1030.3333333333333,0.0,7164.666666666667,2327.0,2499.0,60.0,0.0,40.0,1.3333333333333333,4.676
Gen_Data_100_0.7_3,1352.5533333333333,33.81333333333333,10.333333333333334,1.6666666666666667,2681.759395874876,5724.530430180486,905.6666666666666,6.0,7136.666666666667,2175.0,2319.3333333333335,60.0,0.0,40.0,1.6666666666666667,2.9593333333333334
Gen_Data_100_0.7_4,1512.71,37.82,7.333333333333333,0.0,1012.8619387414223,5281.590062798726,1044.6666666666667,4.333333333333333,6839.666666666667,1885.0,1927.6666666666667,60.0,0.0,40.0,0.0,2.537333333333333
Gen_Data_100_0.7_5,1581.3,39.53333333333333,10.666666666666666,2.3333333333333335,3351.426534894792,5675.948038937387,952.6666666666666,35.666666666666664,7133.666666666667,2261.6666666666665,2462.3333333333335,60.0,0.0,40.0,2.3333333333333335,6.343
Gen_Data_100_0.7_6,1258.9966666666667,31.473333333333333,6.0,2.3333333333333335,3328.2662574423593,5692.692448950452,890.3333333333334,0.3333333333333333,7090.0,2173.6666666666665,2248.3333333333335,60.0,0.0,40.0,2.3333333333333335,2.666333333333333
Gen_Data_100_0.7_7,1259.2866666666666,31.48,8.0,0.3333333333333333,1354.6222813506108,5507.877888930877,1053.6666666666667,0.0,7077.666666666667,2102.3333333333335,2235.6666666666665,60.0,0.0,40.0,0.3333333333333333,3.630333333333333
Gen_Data_100_0.7_8,1623.63,40.593333333333334,12.0,0.0,1072.691074865589,5464.492015426549,1004.3333333333334,3.3333333333333335,6984.0,2344.0,2694.6666666666665,60.0,0.0,40.0,0.0,8.969999999999999
Gen_Data_100_0.7_9,1424.2333333333333,35.60666666666666,8.333333333333334,0.6666666666666666,1697.245791663085,5619.704463429422,931.3333333333334,15.666666666666666,7071.666666666667,2162.6666666666665,2353.6666666666665,60.0,0.0,40.0,0.6666666666666666,4.527666666666667
Gen_Data_100_0.7_10,1521.743333333333,38.04333333333333,10.333333333333334,2.3333333333333335,3371.9622513545146,5494.808828131102,1082.6666666666667,15.333333333333334,7081.0,2417.6666666666665,2739.0,60.0,0.0,40.0,2.3333333333333335,7.070333333333333
