BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_100_0.7_1,1287.2066666666667,32.18333333333334,7.666666666666667,1.3333333333333333,2320.3174603174602,5658.15501980318,623.3333333333334,0.0,6792.333333333333,1583.0,1584.3333333333333,60.0,0.0,40.0,1.3333333333333333,0.15866666666666665
Gen_Data_100_0.7_2,1153.1766666666667,28.826666666666668,11.333333333333334,1.3333333333333333,2351.1585134509637,5944.780458369667,730.3333333333334,3.0,7191.0,2327.0,2482.6666666666665,60.0,0.0,40.0,1.3333333333333333,4.675000000000001
Gen_Data_100_0.7_3,1236.1066666666666,30.903333333333336,11.333333333333334,2.0,2997.10328155332,5875.620154534631,720.6666666666666,0.0,7105.0,2161.3333333333335,2250.0,60.0,0.0,40.0,2.0,2.4646666666666666
Gen_Data_100_0.7_4,1387.8466666666666,34.696666666666665,7.666666666666667,0.0,1016.7731728956431,5537.80251307167,742.3333333333334,2.3333333333333335,6795.333333333333,1885.0,1954.0,60.0,0.0,40.0,0.0,2.796666666666667
Gen_Data_100_0.7_5,1489.7033333333331,37.24333333333333,13.666666666666666,1.3333333333333333,2369.7134709839706,5803.490010446917,724.6666666666666,48.666666666666664,7040.333333333333,2316.0,2588.0,60.0,0.0,40.0,1.3333333333333333,7.042333333333333
Gen_Data_100_0.7_6,1117.53,27.936666666666667,9.0,2.6666666666666665,3655.7639590586755,5894.274819108484,666.0,0.0,7068.666666666667,2178.3333333333335,2245.6666666666665,60.0,0.0,40.0,2.6666666666666665,2.752666666666667
Gen_Data_100_0.7_7,1133.6100000000001,28.34,6.333333333333333,1.3333333333333333,2346.36660585232,5716.004393570146,881.0,21.666666666666668,7111.333333333333,2062.3333333333335,2210.0,60.0,0.0,40.0,1.3333333333333333,3.2466666666666666
Gen_Data_100_0.7_8,1455.33,36.38666666666666,9.0,0.3333333333333333,1413.4449944227438,5678.918868126685,835.0,23.0,7033.0,2321.3333333333335,2766.6666666666665,60.0,0.0,40.0,0.3333333333333333,11.507333333333335
Gen_Data_100_0.7_9,1297.5166666666667,32.440000000000005,8.333333333333334,0.3333333333333333,1368.9035386084258,5770.523799508822,775.3333333333334,5.333333333333333,7075.666666666667,2177.3333333333335,2359.0,60.0,0.0,40.0,0.3333333333333333,5.104333333333334
Gen_Data_100_0.7_10,1389.1766666666665,34.73,12.333333333333334,1.6666666666666667,2726.7924919653246,5883.704353246205,695.3333333333334,11.666666666666666,7091.333333333333,2472.0,2811.6666666666665,60.0,0.0,40.0,1.6666666666666667,8.971333333333334
