ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.7_1_Run3,4.93,0.62,0,0,200.0,1410.2926332295976,254,0,1767,538,538,12,0,8,0,0.0,0.0,163,0,0
Gen_Data_20_0.7_2_Run3,44.38,5.55,0,2,2180.0,1051.5281414529877,490,0,1633,358,358,12,0,8,2,0.0,0.0,133,0,0
Gen_Data_20_0.7_3_Run3,4.85,0.61,0,2,2180.0,1193.61685993959,36,0,1319,290,290,12,2,8,0,0.0,0.0,45,0,0
Gen_Data_20_0.7_4_Run3,43.19,5.4,0,2,2187.0175438596493,1229.2671904516628,234,8,1558,415,455,12,0,8,2,2.857,2.0,135,0,0
Gen_Data_20_0.7_5_Run3,24.5,3.06,0,1,1190.0,1271.8524360163492,283,0,1652,428,428,12,0,8,1,0.0,0.0,71,1,13
Gen_Data_20_0.7_6_Run3,4.1,0.51,0,1,1190.0,1354.6047544770372,211,0,1664,405,405,12,1,8,0,0.0,0.0,66,1,43
Gen_Data_20_0.7_7_Run3,25.0,3.13,1,1,1190.0,1084.575885859935,605,0,1790,214,214,12,0,8,1,0.0,0.0,244,1,54
Gen_Data_20_0.7_8_Run3,7.03,0.88,0,0,200.0,1276.91501688676,251,0,1631,369,369,12,0,8,0,0.0,0.0,123,5,181
Gen_Data_20_0.7_9_Run3,24.43,3.05,0,1,1203.125,1105.0363287150562,476,0,1679,354,417,12,0,8,1,2.857,3.15,104,2,72
Gen_Data_20_0.7_10_Run3,6.31,0.79,0,0,211.7669172932331,1311.2340885094823,214,0,1989,362,381,12,0,8,0,2.857,0.95,148,1,24
