ScenarioName,TotalCost,nTaxi
Gen_Data_100_1,11969.897655965542,11
Gen_Data_100_2,14005.240084351659,13
Gen_Data_100_3,8021.728104417256,7
Gen_Data_100_4,11992.999824815943,11
Gen_Data_100_5,12955.667910621069,12
Gen_Data_100_6,6036.954069738647,5
Gen_Data_100_7,10975.907455604645,10
Gen_Data_100_8,12932.486205920179,12
Gen_Data_100_9,8023.920767284537,7
Gen_Data_100_10,2057.069526753792,1
