ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,39510.23422025719,34
Gen_Data_500_2,36535.774023698614,31
Gen_Data_500_3,40656.86589123654,35
Gen_Data_500_4,21410.775682216765,16
Gen_Data_500_5,22528.913543900737,17
Gen_Data_500_6,23549.69003054164,18
Gen_Data_500_7,25600.359437604213,20
Gen_Data_500_8,28488.61605811678,23
Gen_Data_500_9,39590.32734089484,34
Gen_Data_500_10,25818.58158359206,20
