ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_0.7_1_Run4,1201.97,0.0,0,4,9405.581407423007,23633.689387164497,756,155,26908,10574,12332,0,4,500,0,10.176
Gen_Data_500_0.7_2_Run4,1203.03,0.0,0,4,9558.07468536777,24536.65529295116,832,108,27885,11167,13657,0,4,500,0,13.602
Gen_Data_500_0.7_3_Run4,1201.46,0.0,0,3,8429.159071628499,23725.92911431127,1101,46,27359,10360,12244,0,3,500,0,11.666
Gen_Data_500_0.7_4_Run4,1201.77,0.0,0,1,6330.195559846925,23954.750479448663,1185,97,27667,10609,12075,0,1,500,0,8.576
Gen_Data_500_0.7_5_Run4,1201.36,0.0,0,0,5310.3921628949065,23578.598142372128,1220,74,27325,10404,11702,0,0,500,0,9.102
Gen_Data_500_0.7_6_Run4,1202.7,0.0,0,0,5433.296120350561,24150.22735755024,867,63,27553,10670,12378,0,0,500,0,10.416
Gen_Data_500_0.7_7_Run4,1202.01,0.0,0,0,5398.067115759496,23823.875536193373,893,98,27249,10954,12749,0,0,500,0,10.089
Gen_Data_500_0.7_8_Run4,1201.54,0.0,0,2,7483.849391720101,23813.79662690731,928,138,27263,11190,13376,0,2,500,0,11.528
Gen_Data_500_0.7_9_Run4,1202.56,0.0,0,2,7423.223195257444,24313.44315545768,743,116,27578,10685,12591,0,2,500,0,10.544
Gen_Data_500_0.7_10_Run4,1201.26,0.0,0,2,7435.879177626524,23501.641415886686,1053,29,27086,10793,12818,0,2,500,0,11.383
