ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7460.78,49.08,8,25,28003.534099379973,10897.492126215004,1701,215,13984,7760,6058,300,0,120,25,10.811
Gen_Data_300_2,7392.22,49.09,3,36,39081.40420590915,11235.556915737896,1616,216,14181,8438,7678,300,0,120,36,17.088
Gen_Data_300_3,7612.31,50.1,5,25,28157.66449738001,11359.211302275111,1404,205,14155,8616,7811,300,0,120,25,16.173
Gen_Data_300_4,7172.77,49.09,12,28,31120.49059554323,10834.894342080112,2022,247,14234,8237,6990,300,0,120,28,14.46
Gen_Data_300_5,7858.34,50.11,7,27,30070.509572905048,11370.929540286266,1567,317,14305,8401,7267,300,0,120,27,14.103
Gen_Data_300_6,7702.2,50.11,8,37,39966.92702713627,10801.17642929798,1840,238,13969,8078,6702,300,0,120,37,13.587
Gen_Data_300_7,7520.66,48.76,3,39,42041.068216616615,10987.765038498397,1725,300,14029,8789,7709,300,1,120,38,17.6
Gen_Data_300_8,8016.24,50.77,2,50,53118.24169977219,11159.445274022186,1677,577,14110,9482,8756,300,0,120,50,21.715
Gen_Data_300_9,7818.88,50.11,7,37,40005.09452935204,11061.792872015174,1794,274,14191,8445,7343,300,0,120,37,16.115
Gen_Data_300_10,7661.51,50.11,4,31,34000.16819386498,10973.762942799245,1696,217,14034,8202,6606,300,1,120,30,12.89
