ScenarioName,TotalCost,nTaxi
Gen_Data_300_1,6211.458134916256,3
Gen_Data_300_2,6399.821199558641,3
Gen_Data_300_3,9326.58273565579,6
Gen_Data_300_4,6391.845007506403,3
Gen_Data_300_5,7271.2132271964365,4
Gen_Data_300_6,5230.863803510785,2
Gen_Data_300_7,11316.745332156956,8
Gen_Data_300_8,8556.486538995434,5
Gen_Data_300_9,7405.944178046928,4
Gen_Data_300_10,10208.828880928522,7
