ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_0.5_1_Run2,72.64,0.0,0,26,26847.469240117058,3847.426875555416,355,107,4574,2257,2137,0,26,100,0,16.046
Gen_Data_100_0.5_2_Run2,103.66,0.0,0,19,19938.152587143763,4140.931420381611,217,25,4778,2276,2379,0,19,100,0,15.394
Gen_Data_100_0.5_3_Run2,63.69,0.0,0,23,23883.32713037591,3926.7957323482124,226,71,4544,2158,1966,0,23,100,0,14.054
Gen_Data_100_0.5_4_Run2,167.15,0.0,0,23,23978.19816102939,3911.1036286278377,301,16,4605,2374,2475,0,23,100,0,20.914
Gen_Data_100_0.5_5_Run2,58.17,0.0,0,16,16948.537691918365,3671.9385072281616,246,12,4349,1977,2009,0,16,100,0,16.892
Gen_Data_100_0.5_6_Run2,60.39,0.0,0,24,24902.638554552603,3993.5243468961576,276,3,4654,2275,2224,0,24,100,0,18.704
Gen_Data_100_0.5_7_Run2,74.26,0.0,0,20,20959.123546469953,3740.8335257446315,282,54,4427,1925,1959,0,20,100,0,15.979
Gen_Data_100_0.5_8_Run2,141.1,0.0,0,19,19911.05731235865,4044.0305237920456,264,0,4718,2140,1879,0,19,100,0,11.913
Gen_Data_100_0.5_9_Run2,71.92,0.0,0,20,20934.845400972477,4115.402125049907,204,13,4726,2169,2007,0,20,100,0,11.864
Gen_Data_100_0.5_10_Run2,82.06,0.0,0,22,22895.385729360685,3933.2684487795036,274,69,4602,1940,1672,0,22,100,0,11.116
