ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.7_1_Run1,5.27,0.66,0,0,200.0,1641.4136149177748,400,0,2150,538,538,12,0,8,0,0.0,0.0,477,2,53
Gen_Data_20_0.7_2_Run1,44.76,5.59,0,2,2180.0,1476.2435831376317,658,0,2234,358,358,12,0,8,2,0.0,0.0,544,4,129
Gen_Data_20_0.7_3_Run1,5.88,0.73,0,2,2180.0,1319.6238935498693,460,0,1878,290,290,12,2,8,0,0.0,0.0,481,2,82
Gen_Data_20_0.7_4_Run1,43.72,5.46,0,2,2187.0175438596493,1558.321527625455,655,8,2316,415,455,12,0,8,2,2.857,2.0,466,0,0
Gen_Data_20_0.7_5_Run1,25.44,3.18,0,1,1190.0,1453.9532620956636,365,0,1923,428,428,12,0,8,1,0.0,0.0,346,3,70
Gen_Data_20_0.7_6_Run1,4.84,0.6,0,1,1190.0,1673.4384046821651,432,0,2212,405,405,12,1,8,0,0.0,0.0,553,3,93
Gen_Data_20_0.7_7_Run1,44.95,5.62,0,2,2180.0,1498.0852120300824,390,0,1989,208,208,12,0,8,2,0.0,0.0,568,2,94
Gen_Data_20_0.7_8_Run1,6.42,0.8,0,0,200.0,1585.0797329583268,360,0,2051,369,369,12,0,8,0,0.0,0.0,434,6,232
Gen_Data_20_0.7_9_Run1,26.12,3.26,0,1,1203.125,1423.5772887307019,341,0,1871,354,417,12,0,8,1,3.571,3.15,388,3,129
Gen_Data_20_0.7_10_Run1,6.67,0.83,0,0,211.7669172932331,1539.6976214930314,251,0,1900,362,381,12,0,8,0,2.857,0.95,450,1,19
