ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run3,4148.26,8.3,26,109,113488.42333369642,18005.060189620384,1735,0,21742,8349,10107,0,0,500,109,10.346,3.516,2770,356,9659
Gen_Data_500_0.7_2_Run3,4304.55,8.61,22,129,133189.2694911988,18729.677266437397,1951,5,22601,8355,10023,0,0,500,129,9.897,3.336,3817,435,11693
Gen_Data_500_0.7_3_Run3,3937.33,7.87,24,95,99358.80457497587,18813.667590558754,2463,0,23369,8383,9339,0,0,500,95,6.695,1.912,3947,397,10350
Gen_Data_500_0.7_4_Run3,4312.69,8.63,31,113,117319.37001448114,18086.805794006214,1647,1,21732,8063,9485,0,0,500,113,8.638,2.844,3440,398,11686
Gen_Data_500_0.7_5_Run3,4249.95,8.5,33,101,105490.45079304853,17124.32538558494,2131,5,21318,8061,9564,0,0,500,101,9.185,3.006,3397,412,12212
Gen_Data_500_0.7_6_Run3,4410.69,8.82,32,123,127289.4713409804,17417.73940829641,2259,0,21609,7902,9708,0,0,500,123,9.935,3.612,3056,378,13040
Gen_Data_500_0.7_7_Run3,4364.72,8.73,27,123,127219.04421893298,18253.328140027894,2613,0,22824,7973,9325,0,0,500,123,8.167,2.704,3969,452,13968
Gen_Data_500_0.7_8_Run3,3924.76,7.85,28,94,98272.33984614658,19380.28176108565,3037,0,24518,8899,9719,0,0,500,94,6.762,1.64,4732,425,10770
Gen_Data_500_0.7_9_Run3,4497.29,8.99,22,131,135038.18263394528,17625.611854580875,2189,1,21719,7720,8790,0,0,500,131,7.238,2.14,3478,414,12712
Gen_Data_500_0.7_10_Run3,4350.44,8.7,31,122,126259.8179966757,17684.720962486226,1959,0,21598,8203,9783,0,0,500,122,8.784,3.16,2943,362,11491
