ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.7_1_Run3,3295.0,6.59,17,62,66493.88129250363,21762.214522939867,5717,4,29799,9313,9662,0,0,500,62,2.8,0.698,5148,497,7700
Gen_Data_500_0.7_2_Run3,3911.84,7.82,16,70,74490.68863785751,22048.532203823594,5904,10,30226,9552,10095,0,0,500,70,4.21,1.086,5316,499,8094
Gen_Data_500_0.7_3_Run3,3180.48,6.36,11,55,59538.881930285315,21676.76695538712,5885,15,29905,9040,9300,0,0,500,55,1.917,0.52,5154,493,7407
Gen_Data_500_0.7_4_Run3,3209.99,6.42,13,50,54600.83214456744,22669.731923656702,6090,21,31158,9509,9849,0,0,500,50,2.211,0.68,5338,491,7217
Gen_Data_500_0.7_5_Run3,3304.0,6.61,19,54,58592.95196067071,21527.439865341064,5551,17,29451,9144,9570,0,0,500,54,3.281,0.852,5125,500,8411
Gen_Data_500_0.7_6_Run3,3879.45,7.76,20,58,62544.22612938935,21807.237976528686,5516,0,29677,9066,9486,0,0,500,58,4.013,0.84,4800,495,8034
Gen_Data_500_0.7_7_Run3,3259.63,6.52,15,55,59599.04784514559,21836.302925315405,6096,0,30287,9522,10014,0,0,500,55,3.222,0.984,4464,497,8017
Gen_Data_500_0.7_8_Run3,3331.43,6.66,23,64,68523.14639663891,22336.477639403885,5447,28,30088,9551,9971,0,0,500,64,2.748,0.84,5377,491,7874
Gen_Data_500_0.7_9_Run3,3799.89,7.6,16,68,72459.2889727438,21855.619782893802,5318,0,29447,9278,9687,0,0,500,68,2.095,0.818,5132,496,8340
Gen_Data_500_0.7_10_Run3,3364.36,6.73,21,56,60632.62691995247,21430.828933949822,5592,29,29379,9485,10005,0,0,500,56,3.63,1.04,5188,491,8653
