ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_500_1,15141.022,60.178,1.8,121.8,126011.06470996668,18513.91050843142,3086.8,443.4,23527.4,14493.0,9751.6,600.0,0.4,200.0,121.4,12.451399999999998
Gen_Data_500_2,15032.774,60.202,3.8,108.2,112604.32146693362,18666.97152457292,2537.2,311.6,23187.0,15044.6,10174.4,600.0,0.2,200.0,108.0,14.844800000000001
Gen_Data_500_3,15405.970000000001,60.212,1.4,112.8,117072.86557828884,18590.365559574642,2678.0,387.0,23220.8,13969.2,8953.8,600.0,1.0,200.0,111.8,9.8764
Gen_Data_500_4,14956.26,60.122,6.0,107.4,111724.24051358018,18651.434160958117,2761.0,285.0,23401.2,14198.2,9267.2,600.0,0.0,200.0,107.4,11.630799999999999
Gen_Data_500_5,14737.430000000002,60.181999999999995,3.4,119.0,123359.23258605743,18884.14099237056,2684.8,360.0,23486.2,15420.0,11224.2,600.0,1.0,200.0,118.0,17.4868
Gen_Data_500_6,14992.12,60.2,2.0,110.2,114609.65103487189,19127.290579912384,2356.8,420.2,23453.8,15020.4,10580.8,600.0,1.0,200.0,109.2,13.991999999999999
Gen_Data_500_7,15085.788,60.198,2.8,116.6,120806.91968086101,18807.33799992143,2621.6,395.4,23385.0,14235.6,9239.6,600.0,0.0,200.0,116.6,9.668600000000001
Gen_Data_500_8,14819.022,60.141999999999996,1.4,115.4,119697.87009134163,18650.136492900776,2861.2,333.0,23463.4,14184.6,9543.6,600.0,1.0,200.0,114.4,11.9682
Gen_Data_500_9,15027.217999999999,60.108000000000004,3.8,121.2,125351.58047006505,18925.574034786572,2640.0,311.2,23480.8,14677.4,9612.6,600.0,0.0,200.0,121.2,10.979600000000001
Gen_Data_500_10,14670.966,59.99000000000001,4.4,111.8,116178.69416186035,18832.688143829135,2488.0,334.8,23286.0,14740.2,10230.2,600.0,0.4,200.0,111.4,13.9494
