ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_500_1,7858.27,20.12,23,45,49834.387139349295,18925.511417405243,1361,92,22589,9433,10706,300,0,200,45,9.807
Gen_Data_500_2,8223.28,20.12,17,56,60814.01034668431,19112.9243052968,1116,71,22482,9824,11448,300,0,200,56,13.11
Gen_Data_500_3,8218.08,20.12,16,50,54859.05201393126,19353.005765765854,1219,62,22859,9697,11222,300,0,200,50,12.566
Gen_Data_500_4,8102.7,20.12,18,50,54773.7566143488,19331.804021432563,923,17,22537,9253,10352,300,0,200,50,10.433
Gen_Data_500_5,8170.32,20.11,22,41,45936.5775329896,19034.585254492624,982,124,22329,9532,11061,300,0,200,41,11.608
Gen_Data_500_6,8064.86,20.11,14,71,75514.07203760723,19037.28095681056,1573,11,22793,8321,9214,300,1,200,70,7.452
Gen_Data_500_7,7929.57,20.12,29,40,44905.0167955929,19303.253511044946,1411,58,23045,9783,11041,300,0,200,40,10.497
Gen_Data_500_8,8415.96,20.12,27,41,46002.4056712763,18991.895374054297,1682,95,23006,9602,11333,300,0,200,41,12.628
Gen_Data_500_9,8185.36,20.12,15,46,50758.315350981764,19094.443369158937,966,73,22364,9318,10370,300,0,200,46,9.619
Gen_Data_500_10,8217.4,20.13,20,44,48976.05830077452,19260.970952037274,1055,27,22616,10235,11927,300,0,200,44,14.435
