ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_300_1,3990.456666666667,20.106666666666666,5.333333333333333,62.0,64618.56313937495,10121.168143205434,2760.6666666666665,249.33333333333334,14084.666666666666,7131.666666666667,5232.333333333333,300.0,0.0,120.0,62.0,9.498666666666667
Gen_Data_300_2,3910.28,20.099999999999998,2.6666666666666665,74.66666666666667,77306.65647912705,9990.372951346268,3082.0,454.3333333333333,14214.0,7720.666666666667,6893.0,300.0,0.3333333333333333,120.0,74.33333333333333,16.954666666666665
Gen_Data_300_3,3825.28,20.09,3.3333333333333335,63.0,65744.34570250414,10180.998335728253,2542.3333333333335,297.3333333333333,13925.666666666666,7796.0,6921.0,300.0,0.3333333333333333,120.0,62.666666666666664,16.977
Gen_Data_300_4,3929.683333333333,20.10666666666667,4.666666666666667,52.666666666666664,55542.5338330827,10092.369885661448,2690.0,342.3333333333333,14039.333333333334,7520.0,6359.333333333333,300.0,1.3333333333333333,120.0,51.333333333333336,15.525333333333334
Gen_Data_300_5,4147.863333333334,20.106666666666666,3.3333333333333335,68.33333333333333,70962.98385840806,10146.006293646977,2850.6666666666665,250.33333333333334,14170.0,7269.0,5959.666666666667,300.0,0.3333333333333333,120.0,68.0,13.325999999999999
Gen_Data_300_6,4078.733333333333,20.106666666666666,3.3333333333333335,64.0,66643.0929453295,10214.874189844402,2535.6666666666665,253.66666666666666,13945.666666666666,7008.666666666667,5678.666666666667,300.0,0.0,120.0,64.0,11.860999999999999
Gen_Data_300_7,3958.53,20.099999999999998,0.3333333333333333,74.66666666666667,77234.63767564848,10108.358803258143,2793.0,362.6666666666667,14046.666666666666,7450.0,6124.333333333333,300.0,1.0,120.0,73.66666666666667,11.917000000000002
Gen_Data_300_8,3887.6366666666668,20.093333333333334,5.666666666666667,63.0,65802.07015742618,10286.274681891837,2372.3333333333335,377.3333333333333,13867.333333333334,8193.333333333334,7566.0,300.0,0.6666666666666666,120.0,62.333333333333336,19.26966666666667
Gen_Data_300_9,4191.6866666666665,20.103333333333335,0.6666666666666666,67.66666666666667,70374.96285254695,10085.796081329205,2895.0,250.33333333333334,14163.0,7477.666666666667,6467.333333333333,300.0,1.0,120.0,66.66666666666667,14.706999999999999
Gen_Data_300_10,3973.24,20.103333333333335,4.0,61.0,63650.72078315067,10259.677407189882,2611.3333333333335,225.66666666666666,14080.333333333334,7515.333333333333,5950.666666666667,300.0,0.6666666666666666,120.0,60.333333333333336,11.658000000000001
