ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_100_0.7_1_Run2,1200.57,0.0,0,13,14020.114456089272,4626.197962176982,346,8,5412,1958,2570,0,13,100,0,16.338,6.12,268,0,0
Gen_Data_100_0.7_2_Run2,1200.95,0.0,0,5,6095.818200704791,4780.440975861673,323,9,5593,2127,2734,0,5,100,0,14.179,6.07,365,0,0
Gen_Data_100_0.7_3_Run2,1200.63,0.0,0,7,8067.946596642145,4881.666900270357,259,43,5615,1896,2446,0,7,100,0,13.409,5.5,308,0,0
Gen_Data_100_0.7_4_Run2,1200.91,0.0,0,6,7139.270664765687,5077.925570148104,331,11,5890,2170,2829,0,6,100,0,16.988,6.59,494,0,0
Gen_Data_100_0.7_5_Run2,1200.61,0.0,0,5,6001.890169436126,4537.188665617894,394,48,5422,1761,1951,0,5,100,0,8.394,1.9,594,0,0
Gen_Data_100_0.7_6_Run2,1200.75,0.0,0,4,5089.462741420226,5061.393515772206,281,23,5833,2227,2747,0,4,100,0,13.44,5.2,414,0,0
Gen_Data_100_0.7_7_Run2,1200.75,0.0,0,4,5076.939015642193,5050.173795375188,275,10,5808,1833,2198,0,4,100,0,9.791,3.65,635,0,0
Gen_Data_100_0.7_8_Run2,1200.95,0.0,0,3,4063.855102913276,4916.747087241245,320,37,5735,2036,2475,0,3,100,0,10.401,4.39,357,0,0
Gen_Data_100_0.7_9_Run2,1200.57,0.0,0,5,6073.717892067982,5059.799588110998,381,2,5922,1975,2456,0,5,100,0,11.859,4.81,389,0,0
Gen_Data_100_0.7_10_Run2,1200.74,0.0,0,9,9964.32756450952,4789.726830089422,412,4,5663,1769,2020,0,9,100,0,5.647,2.51,485,0,0
