ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_20_1,18.51,2.23,2,4,4185.254901960784,1135.9806509607959,67,0,1284,333,413,12,1,8,3,4.444
Gen_Data_20_2,7.57,0.87,1,2,2198.245614035088,1343.5030756065075,114,0,1554,365,425,12,0,8,2,4.444
Gen_Data_20_3,15.43,1.84,1,4,4160.0,1112.7133551051174,154,0,1348,250,250,12,1,8,3,0.0
Gen_Data_20_4,14.32,1.69,1,4,4171.219512195122,1006.3728383688347,210,0,1296,246,292,12,1,8,3,4.0
Gen_Data_20_5,12.7,1.51,2,3,3170.0,1206.8316464383356,91,0,1385,312,312,12,1,8,2,0.0
Gen_Data_20_6,11.33,1.32,1,4,4160.0,1198.797121690673,229,0,1509,267,267,12,0,8,4,0.0
Gen_Data_20_7,16.38,1.98,2,4,4160.0,1071.489468316427,115,0,1267,237,237,12,2,8,2,0.0
Gen_Data_20_8,18.88,2.27,1,2,2193.125,1348.203389862245,114,0,1557,393,456,12,1,8,1,8.0
Gen_Data_20_9,10.66,1.24,1,4,4160.0,1077.518088919341,132,0,1290,274,274,12,1,8,3,0.0
Gen_Data_20_10,14.07,1.68,0,3,3175.3125,975.1169731114749,217,0,1640,285,302,12,1,8,2,3.333
