ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run4,4009.0,20.04,10,59,63694.46093374833,19389.01412118635,1131,18,22774,8892,10107,300,0,200,59,10.186,2.43,1916,72,1529
Gen_Data_500_0.5_2_Run4,4011.74,20.05,6,73,77593.85439980905,19666.676633089635,1125,67,22971,9353,10610,300,0,200,73,10.289,2.514,1336,54,1102
Gen_Data_500_0.5_3_Run4,3999.01,19.99,12,58,62825.90992478744,19463.300275729347,1269,116,22999,9681,11516,300,0,200,58,13.407,3.67,1706,57,1127
Gen_Data_500_0.5_4_Run4,4014.78,20.07,9,50,54794.88656347628,19194.177308544964,1452,45,22955,9189,10484,300,0,200,50,10.225,2.59,2122,73,1619
Gen_Data_500_0.5_5_Run4,4018.76,20.09,13,60,64774.169286888144,19386.61224613367,1461,12,23099,9135,10504,300,0,200,60,10.715,2.738,1843,72,1729
Gen_Data_500_0.5_6_Run4,4005.58,20.02,8,70,74567.90873284447,19521.623711343098,1438,79,23171,8459,9598,300,1,200,69,7.515,2.278,1948,78,1530
Gen_Data_500_0.5_7_Run4,3996.1,19.98,9,50,54668.21182340983,19570.137776175838,1193,12,23064,9373,10025,300,0,200,50,7.883,1.304,1914,90,1962
Gen_Data_500_0.5_8_Run4,4004.06,20.01,5,54,58834.89346243828,19412.610463035508,1522,19,23228,9308,10814,300,0,200,54,11.736,3.012,2292,64,1115
Gen_Data_500_0.5_9_Run4,4000.48,20.0,6,55,59760.83272035946,19477.338702398127,1385,30,23139,8858,10231,300,0,200,55,10.288,2.746,1509,74,1753
Gen_Data_500_0.5_10_Run4,4015.85,20.08,14,60,64715.98837252816,19379.018852108962,1486,93,23126,9838,11290,300,0,200,60,11.074,2.904,1881,64,1445
