ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run4,4021.19,20.1,8,68,72713.70912627177,19827.024987024874,893,45,22897,8940,10526,300,0,200,68,11.91,3.172,2495,65,1457
Gen_Data_500_0.5_2_Run4,4024.2,20.12,5,88,92426.46888877213,19614.47105653638,1110,24,22834,8894,10187,300,0,200,88,11.292,2.586,2620,52,1397
Gen_Data_500_0.5_3_Run4,4008.16,20.04,6,80,84391.48251027617,19941.10232494182,988,21,23076,9025,9845,300,0,200,80,7.475,1.64,2529,51,1529
Gen_Data_500_0.5_4_Run4,4013.63,20.06,8,79,83477.70056582954,19669.159969525033,1302,86,23126,8477,9620,300,0,200,79,9.826,2.286,2894,68,1899
Gen_Data_500_0.5_5_Run4,4022.29,20.11,7,60,64720.74098060841,19680.85881863205,1210,20,23139,9022,10282,300,0,200,60,10.058,2.52,2867,60,1348
Gen_Data_500_0.5_6_Run4,4006.88,20.03,10,75,79514.11858368263,19886.40907024176,959,48,23013,8428,9455,300,1,200,74,8.462,2.054,2816,67,1947
Gen_Data_500_0.5_7_Run4,3984.86,19.92,12,48,52925.973042313446,19572.588943559793,1351,71,23224,9494,11008,300,0,200,48,12.983,3.028,2877,83,2082
Gen_Data_500_0.5_8_Run4,4007.88,20.03,11,62,66763.31467857031,19707.195137113602,1180,73,23130,9211,11072,300,0,200,62,13.249,3.722,2486,60,1279
Gen_Data_500_0.5_9_Run4,4017.37,20.08,7,64,68713.17993455693,19633.41308753233,1144,95,23002,8810,10379,300,0,200,64,10.186,3.138,2612,70,1428
Gen_Data_500_0.5_10_Run4,4016.31,20.08,15,69,73672.52588130237,19841.836948879107,1055,20,23093,9467,10895,300,0,200,69,11.642,2.856,2704,47,1065
