ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_500_0.5_1_Run4,4002.5,20.01,7,55,59723.25361448834,19580.99004446473,1108,20,22945,9059,10303,300,0,200,55,9.065,2.488,2318,65,1513
Gen_Data_500_0.5_2_Run4,4016.12,20.08,6,78,82599.14493383521,19502.976903251056,1399,64,23043,9254,10944,300,0,200,78,12.868,3.38,2871,53,1314
Gen_Data_500_0.5_3_Run4,4001.68,20.01,4,69,73619.30249133098,19452.83394926031,1311,20,22956,9334,10780,300,0,200,69,9.325,2.892,2363,53,1210
Gen_Data_500_0.5_4_Run4,4006.91,20.03,5,65,69755.65682332311,19371.86365474148,1396,50,22986,8758,10412,300,0,200,65,11.989,3.308,2645,61,1439
Gen_Data_500_0.5_5_Run4,4016.9,20.08,7,57,61787.559061199834,19389.12334138038,1274,43,22908,9068,10500,300,0,200,57,10.148,2.864,2906,59,1126
Gen_Data_500_0.5_6_Run4,4011.1,20.05,4,73,77566.87506794174,19619.81220042536,1233,8,23025,8531,9773,300,1,200,72,8.804,2.484,2860,61,1401
Gen_Data_500_0.5_7_Run4,4005.28,20.02,12,49,53859.27449913107,19091.21755419111,1776,56,23151,9399,10793,300,0,200,49,11.972,2.788,2436,76,1635
Gen_Data_500_0.5_8_Run4,4003.6,20.02,9,52,56893.280916409174,19654.882935970938,1276,45,23214,9322,11206,300,0,200,52,12.632,3.768,2712,67,1661
Gen_Data_500_0.5_9_Run4,4002.78,20.01,6,49,53745.146091225964,19304.775480635493,1376,17,22965,9157,10227,300,0,200,49,7.571,2.14,2691,67,1512
Gen_Data_500_0.5_10_Run4,4010.47,20.05,11,73,77643.4880829019,19783.726184438994,1081,89,23036,9474,10937,300,0,200,73,12.406,2.926,2558,57,1448
