ScenarioName,TotalCost,nTaxi
Gen_Data_500_1,26651.58924316366,21
Gen_Data_500_2,27620.279883285002,22
Gen_Data_500_3,15558.946871583847,10
Gen_Data_500_4,26469.70825187545,21
Gen_Data_500_5,25679.0935156624,20
Gen_Data_500_6,26585.915632471613,21
Gen_Data_500_7,22481.70707584242,17
Gen_Data_500_8,20592.693014336088,15
Gen_Data_500_9,30641.513707139497,25
Gen_Data_500_10,22744.64685365296,17
