ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7210.07,60.08,5,21,24094.752556487423,11485.277922715306,1253,274,14145,7938,6508,300,0,120,21,10.268
Gen_Data_300_2,7209.72,60.08,5,22,25202.981342669165,11032.53450708071,1711,220,14141,8777,8182,300,0,120,22,19.441
Gen_Data_300_3,7210.39,60.09,4,34,37040.182324160836,10882.117310021335,1904,353,14130,8271,7357,300,0,120,34,14.381
Gen_Data_300_4,7210.05,60.08,13,20,23225.152637748735,11102.980803926946,1717,239,14246,8490,7444,300,1,120,19,17.926
Gen_Data_300_5,7208.39,60.07,6,31,34050.59316795004,11146.407368034113,1681,258,14183,8159,6776,300,0,120,31,12.979
Gen_Data_300_6,7208.7,60.07,7,28,31108.44008951738,11040.671706693754,1569,217,13989,8056,6823,300,0,120,28,15.087
Gen_Data_300_7,7209.5,60.08,6,30,33095.93327999199,11178.054102842507,1617,271,14162,8895,7565,300,0,120,30,17.208
Gen_Data_300_8,7212.28,60.1,6,35,38221.34970235264,11379.058043042238,1242,339,13957,9446,8477,300,0,120,35,19.708
Gen_Data_300_9,7209.95,60.08,8,31,34039.47824246069,11194.106718077619,1595,210,14154,8476,7325,300,0,120,31,14.483
Gen_Data_300_10,7210.45,60.09,5,35,37980.03727981533,11018.879522331898,1807,279,14162,8215,6965,300,1,120,34,14.157
