ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,6961.05,48.07,11,21,23990.70294209501,11102.274478398807,1482,172,13993,7789,6054,300,0,120,21,8.568
Gen_Data_300_2,7090.53,48.75,3,42,44953.28462523683,10943.52553412502,1938,234,14192,8371,7515,300,0,120,42,15.461
Gen_Data_300_3,6877.27,47.74,11,21,24231.81601797265,11253.435191641647,1498,256,14158,8459,7662,300,0,120,21,18.91
Gen_Data_300_4,6677.09,47.4,10,22,25153.446179881314,10823.822660374668,1958,222,14195,8493,7073,300,0,120,22,15.941
Gen_Data_300_5,6928.44,47.74,6,37,39990.31716708819,11170.669249138879,1732,242,14218,8118,6796,300,0,120,37,13.772
Gen_Data_300_6,6960.87,48.09,3,33,36021.22880783017,10730.148180301156,1711,157,13786,7885,6723,300,0,120,33,15.846
Gen_Data_300_7,6892.18,47.75,1,47,49921.83547825643,11090.714115364868,1797,289,14165,8454,7078,300,0,120,47,15.343
Gen_Data_300_8,6932.72,48.08,4,50,52924.7697484001,11175.441686520928,1416,170,13859,9210,7756,300,1,120,49,19.299
Gen_Data_300_9,6890.69,47.74,14,20,23247.373639416655,11387.218613282816,1317,270,14119,8763,7911,300,0,120,20,18.336
Gen_Data_300_10,6990.8,48.41,1,45,47881.667074689336,11086.889794840014,1753,255,14118,8031,6636,300,0,120,45,13.007
