ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing,ExcessRideTimePrServicedRequest,TotalEmptyRelocationTime,TotalNumberOfRequestsOverlapIdleVehicle,TotalDriveTimeToNearestIdleVehicle
Gen_Data_20_0.7_1_Run5,5.6,0.7,0,0,200.0,1641.4136149177748,400,0,2150,538,538,12,0,8,0,0.0,0.0,477,2,53
Gen_Data_20_0.7_2_Run5,45.18,5.65,0,2,2180.0,1476.2435831376317,658,0,2234,358,358,12,0,8,2,0.0,0.0,544,4,129
Gen_Data_20_0.7_3_Run5,5.91,0.74,0,2,2180.0,1319.6238935498693,460,0,1878,290,290,12,2,8,0,0.0,0.0,481,2,82
Gen_Data_20_0.7_4_Run5,43.63,5.45,0,2,2187.0175438596493,1459.0723928681582,689,8,2248,415,455,12,0,8,2,2.857,2.0,420,0,0
Gen_Data_20_0.7_5_Run5,25.46,3.18,0,1,1190.0,1546.741369366808,356,0,2009,428,428,12,0,8,1,0.0,0.0,343,3,70
Gen_Data_20_0.7_6_Run5,5.22,0.65,0,1,1190.0,1673.4384046821651,432,0,2212,405,405,12,1,8,0,0.0,0.0,553,3,93
Gen_Data_20_0.7_7_Run5,44.65,5.58,0,2,2180.0,1498.0852120300824,390,0,1989,208,208,12,0,8,2,0.0,0.0,568,2,94
Gen_Data_20_0.7_8_Run5,8.0,1.0,0,0,200.0,1585.0797329583268,360,0,2051,369,369,12,0,8,0,0.0,0.0,434,6,232
Gen_Data_20_0.7_9_Run5,25.58,3.2,0,1,1203.125,1385.7669134259093,428,0,1919,354,417,12,0,8,1,3.571,3.15,386,2,85
Gen_Data_20_0.7_10_Run5,6.35,0.79,0,0,211.7669172932331,1539.6976214930314,251,0,1900,362,381,12,0,8,0,2.857,0.95,450,1,19
