BaseScenario,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_0.5_1,5.29,0.26666666666666666,0.0,11.0,11090.0,929.3664116766362,428.0,0.0,1413.0,191.0,191.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.5_2,5.08,0.25333333333333335,0.0,12.0,12080.0,939.4111488775811,429.0,0.0,1421.0,80.0,80.0,0.0,0.0,20.0,12.0,0.0
Gen_Data_20_0.5_3,6.4799999999999995,0.32666666666666666,0.0,12.0,12080.0,1222.3009263071763,429.0,0.0,1701.0,158.0,158.0,0.0,0.0,20.0,12.0,0.0
Gen_Data_20_0.5_4,5.676666666666667,0.2833333333333334,0.0,9.0,9110.0,897.1006745075989,541.0,0.0,1501.0,101.0,101.0,0.0,0.0,20.0,9.0,0.0
Gen_Data_20_0.5_5,5.420000000000001,0.27,0.0,12.0,12080.0,1066.9963046203184,551.0,0.0,1672.0,181.0,181.0,0.0,0.0,20.0,12.0,0.0
Gen_Data_20_0.5_6,5.256666666666667,0.26333333333333336,0.0,12.0,12080.0,1149.2591100670377,473.0,0.0,1673.0,154.0,154.0,0.0,0.0,20.0,12.0,0.0
Gen_Data_20_0.5_7,4.896666666666667,0.24333333333333332,0.0,11.0,11090.0,1121.4295831219458,373.0,0.0,1547.0,91.0,91.0,0.0,0.0,20.0,11.0,0.0
Gen_Data_20_0.5_8,5.006666666666667,0.25,0.0,12.0,12080.0,1263.2494959024339,383.0,0.0,1695.0,218.0,218.0,0.0,0.0,20.0,12.0,0.0
Gen_Data_20_0.5_9,4.963333333333334,0.24666666666666667,0.0,10.0,10100.0,977.3691508529955,535.0,0.0,1571.0,139.0,139.0,0.0,0.0,20.0,10.0,0.0
Gen_Data_20_0.5_10,5.333333333333333,0.26666666666666666,0.0,12.0,12088.056680161942,878.5634666029767,464.0,0.0,1387.0,183.0,201.0,0.0,0.0,20.0,12.0,6.666999999999999
