ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,8560.8,60.08,7,20,23039.703557575427,11088.97342082695,1576,202,14076,7822,6166,300,0,120,20,9.264
Gen_Data_300_2,8592.31,60.09,5,31,34096.518066620316,11047.331963919918,1583,261,13993,8717,7932,300,0,120,31,16.925
Gen_Data_300_3,8523.51,60.07,10,17,20236.025974600725,11037.997448441636,1640,269,14115,8730,7782,300,0,120,17,17.319
Gen_Data_300_4,8398.42,60.07,9,23,26173.69894044503,10881.391082894252,1989,176,14272,8432,7144,300,0,120,23,15.897
Gen_Data_300_5,8693.18,60.08,3,32,34960.244957364856,10829.18605588678,2174,160,14359,8159,6726,300,0,120,32,12.438
Gen_Data_300_6,8574.29,60.08,11,21,24122.376030457155,11318.53511248021,1370,206,14093,8234,6917,300,0,120,21,15.1
Gen_Data_300_7,8522.68,60.08,3,40,42992.39539511735,11146.77382528825,1600,241,14060,8793,7328,300,0,120,40,13.491
Gen_Data_300_8,8480.19,60.08,5,38,41085.80854093124,11241.238165762583,1574,325,14140,9514,8246,300,0,120,38,20.028
Gen_Data_300_9,8649.26,60.08,5,22,25144.858649602713,11115.700304704833,1600,294,14126,8639,7770,300,0,120,22,17.34
Gen_Data_300_10,8537.96,60.09,5,31,33970.934312650345,10983.619469857746,1718,252,14049,8262,6583,300,0,120,31,10.917
