ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_300_1,7307.12,48.42,9,34,36858.97913347274,10967.337940838752,1843,131,14155,7533,5697,300,0,120,34,8.341
Gen_Data_300_2,7269.97,48.43,6,28,31143.957892858463,11046.196586414706,1749,238,14167,8767,7971,300,0,120,28,16.813
Gen_Data_300_3,7173.08,48.43,6,34,37032.19105480409,11052.031482497776,1687,261,14084,8328,7433,300,0,120,34,17.825
Gen_Data_300_4,7992.42,51.76,12,15,18272.084989045852,10788.858688737,1889,229,14115,8610,7357,300,0,120,15,16.848
Gen_Data_300_5,7293.76,48.42,7,29,32048.46581262333,11211.803732131917,1616,256,14194,8347,7114,300,0,120,29,14.331
Gen_Data_300_6,7276.91,48.42,4,23,26103.190890594666,11211.513181773485,1475,227,14074,8389,7092,300,0,120,23,13.752
Gen_Data_300_7,8220.21,51.79,0,45,47877.102702856384,10699.871767017403,2240,276,14232,8425,6761,300,0,120,45,11.935
Gen_Data_300_8,7351.87,48.44,3,42,44957.51035520618,10918.743966874017,1706,239,13939,9415,7895,300,0,120,42,18.293
Gen_Data_300_9,7287.77,48.43,5,36,38993.534362269456,11220.631913901098,1708,243,14279,8375,7146,300,0,120,36,14.514
Gen_Data_300_10,7258.84,48.42,3,34,36969.193402446115,10925.187256986437,1692,250,13969,8252,6870,300,0,120,34,12.15
