ScenarioName,TotalElapsedTime_mean,AverageResponseTime_mean,EventsInsertedByALNS_mean,nTaxi_mean,TotalCost_mean,TotalDistance_mean,TotalIdleTime_mean,TotalIdleTimeWithCustomer_mean,TotalRideTime_mean,TotalDirectRideTime_mean,TotalActualRideTime_mean,nOfflineRequests_mean,UnservicedOfflineRequest_mean,nOnlineRequests_mean,UnservicedOnlineRequests_mean,AveragePercentRideSharing_mean
Gen_Data_20_1,48.436,3.8920000000000003,0.4,5.8,5975.351600925263,1094.6670730457695,448.2,88.0,1616.0,676.8,567.6,20.0,1.0,12.0,4.8,9.0
Gen_Data_20_2,46.272000000000006,3.7339999999999995,0.0,4.0,4160.0,1072.407003742981,161.0,0.0,1314.0,539.0,290.0,20.0,1.0,12.0,3.0,0.0
Gen_Data_20_3,51.766000000000005,4.191999999999999,0.4,5.4,5576.226302472492,1199.873373308284,215.2,31.6,1491.0,720.8,550.8,20.0,2.0,12.0,3.4,11.7048
Gen_Data_20_4,38.017999999999994,3.0320000000000005,2.2,4.8,5005.703434860317,1136.1565900634307,350.2,129.0,1564.4,655.0,675.0,20.0,0.0,12.0,4.8,15.9334
Gen_Data_20_5,39.638000000000005,3.1660000000000004,0.6,5.2,5350.238095238095,1063.2940910315556,489.4,0.4,1631.0,513.0,294.0,20.0,1.0,12.0,4.2,2.9998
Gen_Data_20_6,47.05,3.786,0.4,6.2,6371.292030793508,1187.6091067850407,288.4,15.2,1546.8,605.2,601.8,20.0,0.0,12.0,6.2,12.5334
Gen_Data_20_7,37.438,3.04,1.0,1.0,1197.307867494824,1173.9169850696405,348.6,7.8,1621.2,551.2,386.6,20.0,0.0,12.0,1.0,2.3808
Gen_Data_20_8,57.624,4.666,0.6,4.4,4560.635714285714,1088.4462174372115,471.8,4.8,1641.8,508.0,260.2,20.0,1.0,12.0,3.4,1.0
Gen_Data_20_9,33.606,2.6979999999999995,0.6,5.2,5355.966008043365,982.4806007678515,529.6,4.4,1590.0,637.4,336.8,20.0,2.0,12.0,3.2,7.8666
Gen_Data_20_10,42.05,3.4,1.2,5.4,5584.724312452255,1147.333507998474,259.0,26.6,1480.2,663.2,581.8,20.0,1.0,12.0,4.4,14.237799999999998
