ScenarioName,TotalElapsedTime,AverageResponseTime,EventsInsertedByALNS,nTaxi,TotalCost,TotalDistance,TotalIdleTime,TotalIdleTimeWithCustomer,TotalRideTime,TotalDirectRideTime,TotalActualRideTime,nOfflineRequests,UnservicedOfflineRequest,nOnlineRequests,UnservicedOnlineRequests,AveragePercentRideSharing
Gen_Data_100_1,848.14,20.03,3,13,14008.006520789473,3864.568529919723,333,48,4642,2661,2320,100,1,40,12,13.214
Gen_Data_100_2,840.06,20.04,5,12,13037.887401283644,3784.268600714385,425,14,4654,2477,2215,100,0,40,12,17.978
Gen_Data_100_3,837.49,20.03,3,15,15971.606044901324,3842.2683923824666,405,66,4674,2565,2185,100,1,40,14,18.419
Gen_Data_100_4,837.6,20.02,7,19,19989.092522859417,3671.0904768419605,581,62,4660,2687,2325,100,0,40,19,17.022
Gen_Data_100_5,843.12,20.03,7,12,13044.55930227358,3894.0466988414614,487,2,4826,2899,2367,100,0,40,12,17.577
Gen_Data_100_6,847.03,20.03,3,19,19985.595837284483,3692.2847576291642,649,42,4750,2687,2575,100,0,40,19,22.785
Gen_Data_100_7,842.17,20.02,3,15,16029.93922268277,3755.39178588315,585,84,4773,2730,2608,100,0,40,15,22.158
Gen_Data_100_8,832.87,20.02,7,12,12969.767546547539,3799.9210637609526,462,66,4712,2739,2051,100,0,40,12,10.782
Gen_Data_100_9,844.28,20.02,10,15,16111.401311573209,3862.6295916273534,498,143,4794,2835,3012,100,0,40,15,27.131
Gen_Data_100_10,837.72,20.03,11,12,13023.123761265415,3947.991708828116,384,20,4777,2460,2304,100,0,40,12,14.903
